,title,answer_count,follower_count,detail_text
0,书亦烧仙草被曝大规模闭店，近90天关店1605家，哪些原因导致的？如何看待当下新茶饮行业市场前景？,164,513,879w
1,男子因儿子被欺负，拦截儿子同学问话被拘 10 天，提起行政诉讼未获法院支持 ，此行为是否构成寻衅滋事？,662,1294,831w
2,韩国球员孙准浩回应被中国足协终身禁足，称「为回家不得不承认指控」，具体情况如何？他会被国际足联禁赛吗？,82,187,257w
3,海银财富被立案调查，多人被抓，700 亿元「资金池」爆雷，大部分资金去向不明，具体情况如何？,34,151,167w
4,如何看待newjeans瞒着公司开直播表示被排挤?,39,51,79w
5,给自己「贴标签」的人，是出于何种心理？,27,37,68w
6,《黑神话悟空》里的金箍棒两头都不能握持，更像是双头狼牙棒，而不是棍子，是不是设计的不合理？,18,22,67w
7,不谈恋爱的大学一定是不完整的吗？,66,71,63w
8,国际油价暴跌，布伦特原油跌破每桶 70 美元，创 2021 年 12 月以来新低 ，原因有哪些？,103,230,59w
9,答主训练 AI 击败《黑神话·悟空》首个 BOSS，怎么做到的？,28,217,59w
10,大四了，前路漫漫，多歧路，今安在，我应该好好考一个研究生或者是找工作吗？,44,82,57w
11,为什么很多人当领导后，性格就立马变了？,76,160,55w
12,张雨绮脱口秀疑似暗示于适劈腿，这到底发生了什么？,153,321,55w
13,为什么《无耻之徒》这部剧被人称神剧？神在哪里？,189,640,53w
14,为什么乒乓球女队接上了，而男队后继无人？,289,712,39w
15,《黑神话：悟空》 中，天命人得到的道具「舌尝思」为什么少了一颗莲子？,34,81,35w
16,索尼已推出 PS5 Pro，接下来微软会如何应对？,43,75,29w
17,如何评价 iPhone 16 系列新增「相机控制按钮」，将会对拍照体验带来怎样的升级？,134,167,12w
18,英雄游戏吴旦透露《黑神话：悟空》DLC 正在制作中，对此你有哪些期待？,72,152,12w
19,如何评价《崩铁》角色呼雷？,43,64,12w
