,title,answer_count,follower_count,detail_text
0,LPL 2025 赛季总决赛 BLG 3-2 TES，夺得年度总冠军，如何评价这场比赛？,219,258,671w
1,17 级台风「桦加沙」将袭广东，随时登陆、多次登陆，当地目前怎么样？影响有多大？,55,219,498w
2,徽州一母亲将儿子去世后留下的 3 万斤藏书贩卖，如何看待她这一做法？亲人离世后的遗物你会选择怎样处理？,104,376,323w
3,如何看待长江电力最新股东户数翻倍增加？,90,453,293w
4,为什么电视剧通常只拍上半身？,451,1292,153w
5,谷歌试图说服 YouTube 用户弃用广告拦截器，这背后原因有哪些？,45,195,142w
6,国内大企拒绝下单英伟达的真正原因是什么？,41,97,134w
7,为什么感觉身边的人都在玩《三角洲行动》？,52,113,130w
8,陨石猎人算出「火流星」落地点，挖出 423 公斤的「茂名」，它具有哪些研究价值？,22,112,128w
9,韩国女星全智贤相关代言广告已被撤下，因此前主演韩剧《暴风圈》台词和画面引争议，对其影响有多大？,711,1232,108w
10,网友用 iPhone 17 解锁「吐舌头刷视频」，怎样看待这种方式？还有哪些新玩法？,81,198,106w
11,1-8 月，全国实际使用外资金额 5065.8 亿元，同比下降 12.7%，如何解读？,42,218,106w
12,电影《731》中有哪些细思极恐的细节？,19,34,97w
13,如何看待澳大利亚、加拿大、英国宣布承认巴勒斯坦国？对中东格局将产生怎样的影响？,25,35,92w
14,你觉得鸿蒙NEXT生态成熟大概要用几年?,918,1418,91w
15,男子种猴面包树 18 年，2 棵已达结果要求，为什么这么久才会结果？这种植物有哪些价值？,61,399,86w
16,怎么评价刘涛的长相和气质?怎么评价她这个人？,25,49,82w
17,如何处理脱离优绩主义后的价值虚无？,16,45,74w
18,如何看待电影《731》上映三天票房破 10 亿？,1299,1665,70w
19,杭州一初中安排家长管理晚自习，是否合理？如何看待这种「家校共育」的教育管理方式？,53,101,69w
