,title,answer_count,follower_count,detail_text
0,新版《国防动员法》2026 年 10 月 1 日实施，哪些信息值得关注？会带来什么影响？,408,1352,2030w
1,「如果国家限制租金，房东就会宁愿房子空置到烂掉也不租给有需要的人」，如何看待这种观点？,309,436,282w
2,网友意外拍到泥石流暴发瞬间，事发时尼泊尔当地有撤离通知，但部分民众以为是普通洪水，预警机制能更完善吗？,30,100,229w
3,官方通报「博主街头除钉因扬尘影响环保被叫停」，称工作人员沟通方式造成误解，有更好的处理方式吗？,290,527,172w
4,长鑫科技上半年净利润 776.05 亿元，同比扭亏为盈，公司称全球内存芯片供给紧缺将延续，如何解读？,37,111,139w
5,内存暴涨的当下，2026 年开学装机是 16GB 凑合用还是咬牙上 32GB？现在买是不是高位接盘？,73,110,125w
6,经典电影《肖申克的救赎》首次内地影院上映，看完后你感受如何？,47,95,119w
7,有哪些演员与他们饰演的角色在现实中产生了量子纠缠？,25,42,113w
8,小伙按AI推荐的路线爬山散心，结果被困海拔1300米的无人开发区，AI的推荐逻辑是怎样的？该如何辨别？,49,66,107w
9,景区 NPC 为什么火了？你眼中的景区 NPC 是一种怎样的工作？见过哪些令你印象深刻的 NPC？,37,159,102w
10,美军袭击伊朗拉腊克岛，这是美军一个月来首次对伊采取军事行动，伊方誓言报复，本次冲突会升级吗？,48,101,101w
11,高市内阁支持率跌至上台以来新低，通胀、日元贬值、历史态度、防卫扩张多重矛盾叠加，如何看待日本政策走向？,78,139,101w
12,两个领导斗法都拉拢我该保持中立还是选一边 ？,148,310,100w
13,如何评价鹰角高调租下万科9万m²独栋大平层用于办公？,51,78,97w
14,三部门完善商品房预售管理并推行现房销售，这将给房地产市场带来哪些改变？,32,90,95w
15,樊振东在德甲打高排名选手容易输球，缺乏高水平对抗的问题该怎么破解？,179,232,92w
16,网传有研究警告南极水银释放量激增 550%，是真的吗？会带来哪些影响？,66,170,90w
17,如何评价2026年8月31日更新的《崩坏：星穹铁道》更新的最新一期「末日幻影：仙客天狼」？,59,60,84w
18,以你现在的情况，突然给你120万，请问你是先买房还是先买车？,960,1005,78w
19,如何看待豆包推出独立的 AI 办公产品「豆包工作」？实际体验如何？,22,48,78w
