,title,answer_count,follower_count,detail_text
0,河南多家NFC果汁生产车间被曝无水果，产品却标注「100%鲜榨果汁」，标注是否合规？消费者该如何辨别？,183,405,473w
1,2026世界杯决赛，西班牙vs阿根廷，这场比赛结果会如何，是西班牙时隔多年再问鼎，还是阿根廷成功卫冕？,175,297,403w
2,网传张雪摩托车驾驶员摔车后，无人驾驶开出几公里，平衡性这么好吗？,70,218,228w
3,曝《功夫女足》被偷票房，大量观众称电影票为纸质手写，这是普遍现象吗？对电影有哪些影响？制片方如何维权？,113,285,224w
4,如何评价月之暗面于 7 月 15 日开始灰度测试的 Kimi-K3？,41,160,189w
5,如果我的目标是当公务员，那么上985、211与上一本有什么区别？,401,1034,189w
6,深圳文和友招牌拆除，CEO 确认撤场，为什么文和友难以走出长沙？,57,149,188w
7,如何看待真我 realme 退出中国市场，售后质保由 OPPO 全面接手？品牌为什么会走到停运这一步？,35,83,188w
8,SpaceX上市仅一个月跌破135美元发行价，市值缩水三分之一，星舰第13次试飞将至，能否挽救股价？,47,113,185w
9,为什么都喜欢吃智利的车厘子而不喜欢吃中国的樱桃？,98,155,132w
10,长鑫科技超 6000 员工获股份，IPO 后批量诞生千万富翁，如何看待长鑫科技上市？,124,421,129w
11,乐事被曝薯片中吃出「蓝薯片」异物，它可能是什么？最可能从哪个环节混进包装袋的？,20,77,126w
12,《八仙！》预售突破 6000 万，点映口碑上佳，你预测影片最终票房能到多少？,94,128,125w
13,长城汽车 2026 年上半年净利润骤降近六成，是什么原因导致的？,40,86,123w
14,武汉最高温真的只有 39 度么？是怎么测量出来的？,65,117,118w
15,为什么鲁宾逊漂流记这样一部以热带海岛为背景的作品，完全没有任何关于蚊虫的描写？,19,105,110w
16,17 岁男孩被敌敌畏浸透裤子，数小时后被下达病危通知书，这是什么原因？如何做紧急处理？,106,403,87w
17,家长月薪 3500 请大学生暑假带娃，称大学生更易与孩子相处，对大学生来说这活有什么吸引力？愿意接吗？,38,72,84w
18,美国 NSF 新规，「几乎要全面禁止与中国科学家合作」，将可能带来哪些影响？,84,429,80w
19,阿根廷球员赛后亮出「马岛属于阿根廷」横幅，或面临国际足联处罚，如何看待这种行为？可能受到什么处罚？,478,761,64w
