,title,answer_count,follower_count,detail_text
0,一个U23就能解救中国足球吗？,124,156,434w
1,如何看待邯郸学院高层次人才招聘四名韩国和马来西亚低排名大学毕业的留学博士，学校回应「只是凑巧」？,76,176,263w
2,如何看待自然人余韩被证监会罚没超 10 亿，曾用 67 个账户操纵博士眼镜股票五年？有哪些警示意义？,93,415,261w
3,内存条现在涨这么疯，到底什么时候会被打回原形？,71,182,218w
4,前段时间看见一位电车车主跑3200公里，充电30次左右，电车跑高速真的很拉胯吗？,244,346,206w
5,如何评价丰田连续六年全球销量第一？而且跟第二名大众集团差距越来越大？,49,114,192w
6,国乒新老交替调整，林高远等 8 名队员退队，这对国乒人才培养带来哪些挑战？新生代选手目前实力如何？,24,37,190w
7,邹市明创业失败，妻子分享孩子 39.5 元午餐等节俭细节引热议，公众人物此类「消费降级」分享恰当吗？,65,87,153w
8,鲁豫最新采访章小蕙的节目为何令很多人拍案？两人的哪些对谈值得细品？,36,124,117w
9,为什么湘菜喜欢把鸡鸭肉切碎?,40,68,113w
10,中国U23对日本U23有什么优势吗？本场你最期待谁的发挥？,24,35,111w
11,《明日方舟：终末地》工厂玩法为什么这么上头？,29,34,109w
12,东吴大都督周瑜气量很大，《三国演义》作者罗贯中为什么要把周瑜写成气量狭隘之人，而且是活活被气死呢?,29,53,102w
13,为什么电视剧《人民的名义》中侯亮平的评价越来越差了？,119,131,96w
14,格陵兰框架协议曝光，不涉及主权转移，要求部署美国金穹导弹防御系统、更新1951年防务协议，如何解读？,78,296,93w
15,演员孙涛发布自拍视频，否认自己「力挺闫学晶」，称全是谣言已起诉，你如何评价这件事？,34,65,90w
16,网友细数工人在酸菜池内抽烟吐痰、赤脚踩生姜等事件，为什么酸菜生产问题曝光多次仍屡禁不止？怎样才能根治？,132,364,84w
17,人的温度比猫咪低，而一向喜欢找暖和地方的猫咪为什么喜欢卧在主人腿上？,16,33,82w
18,导演田羽生称互联网算法和数据论对电影创作产生很大困扰，创新力创造力被全部扼杀，如何看待这种说法？,20,38,81w
19,为什么那么多女孩子会喜欢《红楼梦》中的贾宝玉？,37,44,80w
