,title,answer_count,follower_count,detail_text
0,海底捞悄悄推出「夜店模式」，不仅能吃火锅还能看男模 DJ 打碟，如何看待这一创新？能帮其提升营收吗？,188,365,819w
1,网友称空调开到 26 度就发酸臭味，新空调也会这样，这是真的吗？臭味的来源是什么？,91,846,696w
2,山西一殡仪馆 3500 元月薪招太平间门卫，要求 30 岁以下、24 小时在岗，如何看待这一要求？,313,534,247w
3,钟薛高被申请破产，创始人曾卖红薯还债，钟薛高为何走到这一步？在经营上最大的问题是什么？,160,375,231w
4,丽江徒步失联女生坠亡地遍地蚂蟥，其坠亡与蚂蝗有关吗？在野外遇到蚂蝗，应该怎么应对？,23,81,190w
5,为什么看电影《长安的荔枝》会有种无力感？,45,86,150w
6,3万人的体育场仅公开出售1万张票，如何看待「苏超」南通vs盐城未开赛先身陷票务风波？,39,57,139w
7,如何评价古风真人恋爱影游《完蛋！我被美女包围了！2》，和第一部相比有突破和新意吗？,45,111,127w
8,为什么部分广东人什么都吃但是口味却很淡？,332,1049,123w
9,索尼 PS6 性能大幅提升，媲美 NVIDIA RTX 4090 显卡，这将对玩家体验带来哪些影响？,67,133,120w
10,美国总统特朗普被确诊患慢性静脉功能不全，这是一种怎样的病？对他影响有多大？,88,288,117w
11,南通一动物园为重病孩子的家庭退还年卡费用，并捐赠 5 万现金和万余枚许愿池硬币，如何看待园方这一做法？,118,213,114w
12,王越脱口秀谈痛经去看医生，被建议「生个孩子就好了」，这个观点有科学依据吗？,267,395,104w
13,同为职场题材，大鹏的《长安的荔枝》能否复刻《年会不能停》的辉煌？,18,25,83w
14,导师新收的博士是个大佬，该怎么处理师兄弟关系？,28,44,82w
15,韩国因高温发生「热通胀」，一个西瓜涨到 156 元，韩国该如何应对？高温持续还将带来哪些连锁反应？,141,213,71w
16,有哪些复杂度为O(1)的神奇算法？,43,504,59w
17,iG 官宣打野选手 Wei 加盟队伍，你对他们的 2025 赛季第三赛段有哪些期待？,23,27,59w
18,为何FFT直到1965年才被提出？傅里叶变换在1807年就被提出，这150多年难道没人想到FFT吗？,26,181,59w
19,老师说月亮的光其实就是太阳的光，那为什么我站在月亮下面一整晚感觉不到温暖？,90,198,59w
