,title,answer_count,follower_count,detail_text
0,欧国联决赛葡萄牙点球 7-5 击败西班牙夺冠，科斯塔扑点制胜，C 罗进球，如何评价这场比赛?,164,238,756w
1,洛杉矶抗议升级，警方三弹齐发射向抗议人群，特朗普命令强力解放洛杉矶，具体情况如何？这场冲突将如何收场？,159,291,703w
2,如何评价 2025 各地高考英语试卷？今年的英语作文你会怎么写？,45,194,674w
3,计算机科学专业爆冷，失业率达 6.1% 飙至全美第七，这是短期波动还是行业长期趋势？,135,528,646w
4,6 大模型决战高考数学新一卷，豆包和元宝并列第一，OpenAI o3 垫底，如何解读它们的表现？,52,169,397w
5,Labubu 将泡泡玛特创始人捧成河南新首富，这个玩偶为何这么赚钱？潮玩圈还有下一个「泡泡玛特」吗？,27,68,274w
6,师范生饱和，出生人口下降，师范类专业是不是不建议报了？,113,309,201w
7,LPL 2025 赛季第二赛段淘汰赛TES 2-3不敌WE爆冷出局，无缘MSI与EWC，他们输在哪？,27,26,145w
8,剧版《长安的荔枝》相较于原著改编得如何？,58,93,134w
9,外国游客在日本旅游不说敬语可以吗？,326,474,123w
10,怎样看待 2025 语文高考中出现的「开放式默写」？对考生来讲是简单了还是更难了？你能想到哪些诗句？,81,247,114w
11,2025 高考历史很多文言文题干，这会是未来几年的历史命题趋势吗？,29,57,111w
12,如何看待青海黄河源发现秦始皇遣使「采药昆仑」石刻？,194,927,110w
13,网络攻防为什么要断网？,23,35,99w
14,詹姆斯会不会职业生涯最后回到克利夫兰？,29,27,99w
15,电台主持人替听众维权被区政府工作人员嬉笑回怼「不用理，挂掉」，如何看待此事？反映出哪些问题？,301,737,99w
16,单依纯抽象改编《李白》，这是先锋音乐实验还是魔改消解了原曲的内核？,28,29,99w
17,部分地区“国补”暂停？最新的情况是什么样的？,21,37,98w
18,《还珠格格》里的知画为什么会被塑造得如此矛盾？,17,25,98w
19,阿里开源 Qwen3 新模型 Embedding，该模型的框架设计有哪些优势？,16,136,93w
