,title,answer_count,follower_count,detail_text
0,澳大利亚邦迪滩枪击事件已致 12 死 29 伤，被定为恐怖袭击，目前情况如何？原因可能是什么？,76,165,741w
1,朋友聚餐 9 人逃单只剩 1 人，组织者称「我也没钱」，责任该怎样划分？参与者都应该分摊饭钱吗？,257,654,250w
2,美国布朗大学2025年12月13日发生枪击事件，致 2 死 8 伤，嫌疑人仍在逃，具体情况如何？,237,555,230w
3,女子吐槽花 7000 元吃漂亮饭拍照不让开闪光，商家称会影响其他顾客，如何看待此事？,63,130,211w
4,WTT 香港总决赛男单半决赛，林诗栋 3-4 不敌张本智和无缘决赛，如何评价这场比赛？,115,186,149w
5,如何评价《绝区零》般岳EP | 问？,32,42,146w
6,为何不将广州船厂扩建升级，实现北中南三个航母造船厂？,48,131,141w
7,狗狗会记得自己的父母吗？,67,168,112w
8,小红书最短命项目「小红卡」3个月关停，商家斥责「交钱后没人管」，问题可能出在哪里？,52,240,108w
9,2025 年最被低估的游戏是什么？,17,64,102w
10,如何评价评论员邱建新力挺张水华，认为医院对张的处罚值得商榷，并且有选择性处罚的嫌疑？,53,70,102w
11,香港住宅成交量创四年来新高，2026 年楼价可能上涨 5% ，对内地楼市有何启示？,46,119,101w
12,「最快女护士」张水华被医院处分后，白岩松建议医院「因人设岗」助其发展，这是否合理？,32,32,99w
13,如何评价 THUPC 2026 初赛？,22,29,96w
14,"有哪些“真懂和真不懂的都是A,半懂不懂的才是B”的例子？",16,35,93w
15,如何评价温州医科大学大四本科生洪扬刚一年内通讯兼1作发表50篇sci？,284,786,91w
16,“学霸不需要补课，学渣补了也没用，中等天赋不够，补了也提不了分，培训机构纯賺钱。”如何评价这句话？,81,112,82w
17,世界模型(World Models)是什么？,38,346,78w
18,科学的定义是什么呢？,67,191,77w
19,我觉得排骨羽绒服并不时尚百搭，它怎么就成了今年冬天的爆款？,88,161,77w
