,title,answer_count,follower_count,detail_text
0,《千千阙歌》为什么能一直那么火？,522,2012,291w
1,比亚迪 5 月 28 日将举办智能化战略发布会，预计宣布新突破，可能涉及什么技术？你有哪些期待？,105,275,263w
2,闻泰科技国内起诉安世半导体及外籍高管、索赔 80 亿，能否「抢回」 安世半导体？,23,67,203w
3,如何评价盗月社食遇记？,183,317,165w
4,张雪拍板决定赛季结束拍卖WSBK夺冠真车和奖杯，所得款项捐韩红基金，如何评价他的行为？,28,55,129w
5,为什么周围人都在说电车不好，但是路上的电车却越来越多？,177,322,117w
6,如何看待 2026 年 5 月 22 日电影《给阿嬷的情书》总票房预测值突破 18 亿人民币？,71,147,115w
7,俄银行采购中国芯片，为大模型提供算力，对中俄科技合作意味着什么？,23,63,112w
8,消息人士称美伊「接近达成」的协议草案或将在数小时内公布，哪些信息值得关注？,39,102,111w
9,《亲爱的客栈》收官环节，王鹤棣因颁奖词「王鹤底」等直言「不舒服」，沈月发文致歉，如何看待这一风波？,59,96,110w
10,诺兰神作《记忆碎片》IMAX 版首次内地影院上映，看完后你感受如何？,56,107,110w
11,西安太食兽茶餐厅因宠物狗上桌进食被停业消杀，你认为“宠物友好餐厅”的边界和管理应该是什么样的？,21,20,105w
12,如何看待湖南高校控烟动真格：全域禁烟、宿舍排查、学生辩论齐上阵？,42,53,99w
13,AI泡沫还能持续多久？,311,1053,89w
14,为什么 5A 级景区数量全国倒数第二的上海却是国内顶级热门旅游城市？,876,2314,80w
15,如何评价李小龙的武学思想？,23,46,68w
16,为什么人经历的越多越喜欢独处？,5240,9962,66w
17,网友输液（含氯化钾）调快速度，被医生训斥快推是执行死刑，氯化钾快推有多危险？自行调节输液速度有何风险？,77,389,66w
18,如何评价《乘风 2026》第三次公演？你对哪个姐姐的表现印象深刻？,25,36,65w
19,有网友说长期佩戴降噪耳机出现了耳鸣、听力下降等问题，降噪耳机会更伤听力吗？怎样用能减轻一些损伤？,45,203,64w
