,title,answer_count,follower_count,detail_text
0,中国驻日本大使馆接连遭受到恐怖威胁，包括有人称在使馆内安装远距离遥控炸弹等，哪些信息值得关注？,300,555,766w
1,如何看待IDC发布2026第一季度国内手机出货量数据，华为居首苹果次席，小米跌出前五？,143,217,217w
2,公司开会，行政向老板汇报，他们降本是把清风厕纸换成了其他品牌，成本最少可以降200元，这样有意义吗？,182,345,204w
3,理想净利降八成，有部门全员无年终奖，理想当前面临怎样的经营困境？其背后的核心问题有哪些？,60,169,192w
4,为什么以前的自行车容易掉链子，现在的共享单车，基本上不会掉链子？,33,96,172w
5,20 个城市的住房公积金超一半缴存人只缴不用，是大家不想买房还是提取太难？,97,263,161w
6,《哈利·波特》中伏地魔眼看自己魂器一个个被毁，为什么不赶紧去藏好？,86,221,154w
7,你们觉得公众人物中，跟罗永浩面对面pk，谁能赢？,129,202,152w
8,同济通报「院长被质疑Nature论文数据造假」，已成立调查组，有哪些信息值得关注？若查实将有什么影响？,27,62,149w
9,3 岁男童体重仅 21 斤，每晚睡前喝牛奶、吃饼干补营养却被诊断营养不良，为啥会这样？该怎么科学喂养？,29,69,143w
10,美国和伊朗打了一个多月，一共烧了多少钱？,101,319,142w
11,程序员午休健身时猝死，公司为其申请工伤，人社局称不算，法院判定为工伤，人社局与法院判定的分歧在哪？,52,213,141w
12,游戏主播芜湖大司马吐槽「每天需要狂送手机才能维持人气」，为什么现在游戏主播越来越难做了？,205,446,139w
13,"35岁失业后写了部""中年社畜修仙""的网文，十万字序章完结零订阅，这种眼高手低的坚持还有意义吗？",47,89,136w
14,是否应该让孩子超前学习？,442,2539,131w
15,深圳一楼盘从 6.5 万降到 4.5 万，引发通宵排队、保安喷辣椒水，开发商让利，是救市还是闹市？,91,206,128w
16,我练拳击，痴迷于迈克泰森的技术，我身高192，学他躲猫猫式可行吗？还是学标准式好？,32,56,127w
17,为什么植物没有像动物那样进化出脚？,23,81,126w
18,如何看待打工人集体玩梗，自称被确诊为「办公室李小冉」，背后是一种怎样的职场情绪宣泄？,39,129,126w
19,巴基斯坦外交部称下一轮美伊会谈日期尚未确定，伊朗称伊斯兰堡是与美国进行谈判的唯一地点，为何是伊斯兰堡？,34,79,106w
