,title,answer_count,follower_count,detail_text
0,怎样看待何小鹏发机器人「脱衣」视频回应是「真人扮演」质疑？其中有哪些技术值得关注？,384,768,617w
1,11 月 6 日华为 Mate70 Air 开启预售， 4199 元起，有哪些亮点值得关注，你会买吗？,133,164,228w
2,吴京晒《流浪地球 3》片场照，身着重装宇航服出镜，从中能看出哪些信息？,70,201,153w
3,网友反映遮挡摄像头仍能解锁 iPhone，苹果客服称「解锁是通过深感摄像头」，这是什么原理？如何理解？,58,110,148w
4,浙大食堂推出 8.8 元螃蟹，校方称低价源于资源渠道、集中采购等，怎样看待这一定价？其他高校能实现吗？,125,321,146w
5,俞敏洪发文确认孙东旭离职，怎样评价孙东旭在东方甄选的职业生涯？他的离职给职场人带来哪些启示？,22,90,138w
6,兔子繁殖快，农村为什么不养殖兔子来致富？,339,795,120w
7,小鹏首款女性机器人亮相，其走路形态被质疑是真人扮演，机器人能实现走「猫步」吗？小鹏的产品能力究竟如何？,1673,2788,114w
8,同样是麦，凭啥小麦能做面包，大麦只能去酿啤酒？,20,45,109w
9,祁同伟死后，梁璐的生活会有哪些变化？,38,115,104w
10,《凡人修仙传》韩立才刚元婴初期，明明已知还有元婴中后期强者，怎么就不苟了？,35,71,91w
11,如何看待白百何疑似再发朋友圈暗示未受邀东京电影节闭幕式，好友帮其开撕《春树》制片人彭瑾？,23,31,90w
12,如何评价2025年11月米哈游《崩坏星穹铁道》3.7版本新玩法【货币战争】？,36,46,86w
13,如何看待奥尼尔称「运动员只需睡 3-4 小时，凌晨 3 点睡也无妨」？,127,332,86w
14,邵佳一球员时代是什么水平，放到现在能在国家队当大腿吗？,17,17,78w
15,各位开拓者，《星穹铁道》3.7的剧情过完了吗？请问感想如何？,29,37,78w
16,美国政府「停摆」超过 36 天，破历史纪录，造成的损失到底有多大？可能会持续多久？,159,448,75w
17,如何看待张益唐教授在2025年11月在公开场合确认朗道西格尔猜想被攻破？,38,563,74w
18,胡歌演张居正，陈道明塑造嘉靖，《风禾尽起张居正》能和《大明王朝1566》掰手腕吗？,118,167,73w
19,凌晨12点，老板通知你明天起出差3天，但恰好家里没人看孩子，你会怎么做？,466,684,73w
