,title,answer_count,follower_count,detail_text
0,《封神第二部：战火西岐》开分6.5，高了还是低了？实至名归吗？,216,271,594w
1,宇树的人形机器人在行业内属于什么水平？转手绢这一操作机器人实现起来难吗？,198,756,518w
2,1月30日英伟达再度下跌4.1%，如何看待这一走势？,98,207,306w
3,2025 春节档总票房破 30 亿，票房前三暂为《哪吒》《唐探》《封神》，你看了哪部？谁能笑到最后？,85,133,266w
4,如何看待周裕锴教授对deepseek诗词创作评价不高，认为“诗人锦心绣口，秒杀豆包之陈词滥调”的判断?,60,107,197w
5,美联储宣布维持联邦基金利率不变，美股三大指数集体收跌，如何解读？,27,107,135w
6,英伟达的股价会涨回来吗?,29,51,107w
7,如何看待《新白娘子传奇》赵叶组合重现春晚，您对三十年前这部电视剧有哪些回忆？,34,70,94w
8,为什么同为开源追平 OpenAI，Qwen 没有像 DeepSeek 一样出圈？,48,250,82w
9,DeepSeek会超越人类写作吗?,34,58,78w
10,美国两机相撞坠河事故中已有超过 30 具遇难者遗体被找到，目前情况如何？事故原因可能是什么？,467,1062,72w
11,中药的有效成分，可以不从中药里提取，直接人工合成吗？,50,49,66w
12,春节走亲戚时，你怎样优雅地拒绝喝酒？,53,90,59w
13,对于DeepSeek的回答，哪些内容引发了你的深思？,37,160,58w
14,为何美国要退役B-1B和B-2，而保留古老的B-52？,61,160,57w
15,1 月 26 日韩国联赛，卞相壹 235 手中盘认输，如何评价该选手比赛中的发挥？,37,115,56w
16,《哪吒之魔童闹海》知友推荐度 84%，这一评分是否符合你的预期？你给这部电影点了推荐还是不推荐？,46,74,56w
17,比尔·盖茨称与前妻梅琳达离婚是他一生中最大的遗憾，怎样看待他的婚姻？离婚后对他影响有多大？,85,338,56w
18,旧石器时期跨度有近300万年，为什么四大文明都集中爆发在最近的几千年？,78,219,55w
19,2025 年春节想找时间和朋友们聚一下，有什么包装好看、度数不高的小甜酒推荐？,28,49,53w
