,title,answer_count,follower_count,detail_text
0,王传福回应比亚迪国内销量下滑，他称后面会有重磅技术发布，这会是怎样的技术？能否扭转其在国内的颓势？,157,361,215w
1,余额宝 7 日年化收益率已接近「破1」，在此背景下，我们普通人应该如何理性看待投资回报率？,87,490,193w
2,郑州「母亲河」贾鲁河源头干涸 30 年后复涌，水温近 30℃，为何能够复涌？对当地环境有怎样的影响？,33,112,183w
3,水银体温计血压计明年起禁产，‌告别水银体温计后，电子体温计、额温枪和耳温枪哪个更靠谱？如何选择？,51,169,167w
4,2025年1-11月贸易顺差突破1万亿美元创历史新高，对美进出口跌幅持续扩大，如果看待这一趋势？,21,64,126w
5,如果世界杯决赛允许某一边多加一个我，我该怎么做才能发挥点作用？,165,217,125w
6,王楚钦连扳 3 局 4-3 逆转日本选手松岛辉空，晋级 WTT 总决赛男单 8 强，如何评价本场比赛？,114,156,124w
7,2026年总台春晚主题、主标识发布，如何评价今年主题「骐骥驰骋 势不可挡」以及主标识？,187,325,124w
8,濮存昕连续发文支持外孙女演短剧遭炮轰，如何看待这件事？,253,394,124w
9,万科A盘中强势涨停，成交金额超30亿，且多只境内债大涨超30%，并带动地产板块大涨，发生了什么？,18,70,124w
10,报道称「城市中产抢购外卖工服，以作冲锋衣平替」，如何看待此事?,68,154,111w
11,《西游记》中提到了几种烹饪唐僧的方法？,200,4483,106w
12,国内短剧收入已经超过院线电影，这意味着什么？将对影视行业带来哪些改变？,56,178,102w
13,人类是否无法想象出没见过的东西？,1671,4891,98w
14,怎样增加深度睡眠时间？,243,6121,98w
15,乌克兰或在90天内举行大选，候选人有哪些，一旦结果支持俄乌和平，会对全球经济和市场格局产生哪些影响？,90,200,98w
16,同事每天加班到10点但产出和我一样，该不该向领导说明真相？如何体面地拒绝无效内卷？,80,151,98w
17,德国、日本、美国等主要经济体，12月长债收益率均创阶段新高，金融市场是否正在酝酿债务驱动下的货币风暴？,15,75,97w
18,「00 后」小伙在上海跑外卖 5 年攒下 112 万，能复制他的挣钱方法吗？普通人如何快速赚到一百万？,29,45,80w
19,周星驰《鹿鼎记》重映首日票房仅 18 万，是什么原因导致经典影片重映遇冷？,563,729,76w
