,title,answer_count,follower_count,detail_text
0,西北大学通报，贾浅浅学术不端行为属实，撤销其硕士学位、教师资格，如何看待这一结果？,589,908,1753w
1,西班牙 2-0 法国，晋级世界杯决赛，亚马尔造点、姆巴佩哑火，如何评价本场比赛？,1420,1822,1110w
2,长鑫科技7月16日开启申购，发行价为8.66元/股，估值超4万亿，对其自身发展和半导体产业意味着什么？,96,290,407w
3,法国不敌西班牙无缘世界杯决赛，他们输在哪？豪华锋线为什么会哑火？教练德尚该承担主要责任吗？,88,127,282w
4,美加墨世界杯半决赛法国 0:2 西班牙，季军战结束后德尚将结束法国队的执教，你如何评价他的执教十四年？,33,54,244w
5,《雍正王朝》里，雍正罚李卫一年不发工资，李卫饿死了怎么办？,80,110,239w
6,如何看待《功夫女足》预测票房蹭蹭上涨到现在的 30 亿？,155,169,238w
7,为什么 Codex 搭载 GPT-5.6 后，越来越多用户开始弃用 Skills？,60,387,233w
8,如何看待全国教育辟谣平台紧急辟谣「教师全面硕士化」、「教师需做好失业准备」?,161,350,219w
9,为什么吃牛肉可以三分熟，猪肉却不可以呢？,528,1231,214w
10,LOL官宣将推出怀旧模式，还原老版模型与旧数值且怀长期开放，在玩家日趋流失的现在会是个好做法么？,96,105,212w
11,姆巴佩急了，全场0 射正、肘击西班牙门将吃黄牌，怎样评价他在半决赛的表现？,32,41,184w
12,沙溢同样是被欺负了，为什么在《极限挑战》观众们叫好，在《跑男》都骂节目组？,24,50,154w
13,为什么《三国第一部：争洛阳》这样用心制作的动画电影受不到市场认可？,83,97,153w
14,零食店特供版冰红茶比超市便宜 3 毛钱，瓶身却瘦了一圈，如何看待这种商业策略？你会愿意购买吗？,18,25,98w
15,2026 年上半年 GDP 695704 亿元，同比增长 4.7%，如何解读这一数据？,48,101,94w
16,为什么目前 AI 的设备是用 Mac 为主，而不是熟知的 Windows？,45,114,90w
17,为什么会有「来了巴黎就祛魅」的说法？,214,590,87w
18,蒋方舟的「天才少女人设」崩塌，这给当下热衷「人设」的社会带来哪些警示？,65,119,84w
19,读外文原版书时，遇到大量生词应该怎么处理才最高效？,42,88,65w
