,title,answer_count,follower_count,detail_text
0,腾讯将年底「十三薪」分摊到月薪，员工对即时稳定现金流有了更高诉求，这一调整对员工和腾讯分别有哪些影响？,209,643,594w
1,广州外卖员「一周内3次以上交通违法」将被「全行业停单惩戒 」，如何评价这一举措？,335,553,482w
2,浙大回应拟聘用傅园慧「会进行学生的游泳教学工作」，如何看待她的选择？运动员当大学老师需要符合哪些条件？,151,275,342w
3,珠江流域泛滥的怪虾，到底是什么？,13,22,124w
4,沙特就没收俄被冻结资产问题警告七国集团，这一警告对国际金融市场可能产生哪些影响？,65,246,123w
5,电视剧《雍正王朝》有哪些很讽刺的情节？,40,117,120w
6,如何看待《幻兽帕鲁》开发商和索尼、Aniplex成立合资公司“幻兽帕鲁娱乐”，向全球加速推广帕鲁IP？,25,42,111w
7,如何看待2024年7月11日A股股市行情？,53,61,106w
8,我们对古埃及金字塔的认识里是否有人为捏造的成分？为什么？,13,38,101w
9,《魔兽世界》有什么魅力？,66,107,98w
10,比亚迪、吉利、长城「半年考」成绩单出炉，下半年竞争走势如何？你看好谁？,14,18,83w
11,证监会全面暂停转融券业务，并将上调融券保证金比例至 100% 等，将产生哪些影响？,19,26,80w
12,如何评价电视剧《长相思2》中防风邶抢婚？,23,26,76w
13,6 月新能源汽车产销同比分别增长 28.1% 和 30.1%，市占率达到 41.1%，如何看待该数据？,14,22,76w
14,战争中除掉人以外，物资消耗最大的是食物还是武器？,12,13,72w
15,如何评价电视剧《长相思》第二季第 7-8 集？,16,16,67w
16,弟弟偷开姐姐车撞死人，姐姐「担责三成 」，法院如此判决的依据是什么？姐姐为何需要担责？,40,61,59w
17,东北方言中的“老登”一词中“登”的正字是什么？,172,313,41w
18,骗子用出国月薪 3 万骗了 1000 多万，为啥会有这么多人受骗？求职如何分辨虚假信息？,116,280,33w
19,女子长期喝通便茶肠道长满「豹纹」，被确诊「结肠黑变病」，这种疾病有哪些诱因？便秘人群还能喝通便茶吗？,44,226,32w
