,title,answer_count,follower_count,detail_text
0,中国乒协发布声明「饭圈乱象严重干扰中国乒乓球队训练比赛，将追责相关组织和人员」，如何避免体育迷饭圈化？,559,1042,1046w
1,「鸭脖大王」绝味食品被立案调查，股价跌停，创近7年新低，三年多已蒸发550亿市值，如何看待其市场表现？,209,604,553w
2,41 人入职事业单位后被清退，官方通报「该次招聘方案无效，结果予以作废」，此事暴露出哪些问题？,168,516,489w
3,如何评价吴艳妮飞速接到新代言，她的商业价值真的这么高吗？,145,192,118w
4,如何评价郭麒麟、吴镇宇主演的电视剧《边水往事》?,30,55,116w
5,长大后再读《水浒传》，你对哪些人物的印象发生了翻转？,36,53,88w
6,35岁的职业危机怎么避免？,20,42,73w
7,《地下交通站》里有哪些让你拍案叫绝的细节？,161,679,71w
8,人最大的底气是什么？,63,79,69w
9,“师傅领进门，修行靠个人”这个“领进门”到底有多重要？,178,319,68w
10,飞花令挑战｜你会如何创作包含「__云_ 」字的诗句？,158,159,66w
11,张雪峰为什么建议没有拿过奥数奖，高考数学没有满分的人报考数学专业？,65,207,64w
12,初一的数学难不难?,11489,11638,61w
13,美将对菲军援 5 亿美元助菲方应对中国海警，国防部回应「将坚决据理反制」，美方军援是否会影响南海格局？,91,161,61w
14,为什么灭绝师太整天拿着倚天剑在其他门派面前晃悠就是没人敢抢倚天剑？,86,173,55w
15,有哪些现代人写的有趣文言文？,79,437,51w
16,为什么谈恋爱时如胶似漆，结婚后却容易一地鸡毛呢？,780,1198,51w
17,知友爆料有蚁商向达州神龙洞投毒，这类珍稀却不在「名录」的生物保护，目前面临着哪些困境？,23,101,50w
18,绿灯还剩3秒钟，冲还是不冲?,253,277,43w
19,户外品牌蕉下被曝裁撤品牌部门，业内人士称或与 IPO 失败有关，具体情况如何？ 失败的原因可能是什么？,28,89,23w
