,title,answer_count,follower_count,detail_text
0,你是什么时候意识到抗日战争很艰难的？,633,1517,1272w
1,你所守护的地方，有没有留下过先辈的印记？80 年里，这份「守护」哪里变了？又有哪些东西从未改变？,30,97,780w
2,「白人式度假」成为旅行新趋势，人们为什么不喜欢「特种兵旅游」了？如何看待这一变化？你更喜欢哪种旅行？,191,482,331w
3,中国教授用吸管修复盐碱地，他是怎么做到的？这项技术将带来哪些影响？,30,184,316w
4,如何看待中国首届手机摄影大展获奖作品涉嫌剽窃抄袭，被官方取消荣誉？,79,299,295w
5,在睡觉关灯的时候有蚊子嗡嗡叫，但打开灯找不到怎么办？,95,184,259w
6,70 岁老人借用商家厕所时猝死，家属索赔 21 万，商家是否应当为此担责？,259,395,242w
7,佛山一学校被曝一间房住百人，校方回应「是一年级午休室，学校已尽力」，如何看待此事？可能有哪些安全隐患？,167,279,224w
8,上海合作组织成员国领导人签署并发表《上海合作组织成员国元首理事会天津宣言》，哪些内容值得关注？,33,115,152w
9,如何评价 2025 哈尔滨马拉松全职护士张水华夺得国内女子冠军，赛后采访称希望领导支持她调休跑马?,1690,2328,151w
10,为什么中国在很多领域都要求自主研发？,2420,12406,150w
11,生活中有哪些很常见但很致命的东西？,328,5174,146w
12,男子在七彩丹霞翻栏杆下山捡相机，景区回应已报警处理，七彩丹霞为何不允许踩踏？该男子将承担什么责任？,70,121,143w
13,特斯拉 Model 3 新车型降价 1 万，该车型发布未满一月，为何选择此时降价？是否值得入手？,48,97,138w
14,「小电驴」新规 9 月 1 日起实施，严格限制速度上限，还有哪些变化值得关注？对谁影响最大？,202,420,136w
15,一年级新生开学，扶苏、鸿钊、鹿鸣等名字惊艳众人，子涵、梓萱扎堆时代已经过去，新一代起名有什么特点？,520,1046,134w
16,同事迟到，骗领导是感冒了，请半天假，领导还给他算全勤，要不要拆穿他？,166,221,118w
17,蔚来汽车 8 月交付新车 31305 台，同比增长 55.2%，能取得这一成绩的最主要因素是什么？,25,53,100w
18,如何评价综艺《喜剧之王单口季 2》第八期？,24,30,98w
19,央视解码我军新锐装备，东风-17 将配诱饵弹头，歼-20S 可更好与无人机配合，还有哪些细节值得关注？,31,75,96w
