,title,answer_count,follower_count,detail_text
0,法塔赫和哈马斯签署关于结束分裂的《北京宣言》，中方发挥了哪些作用？还有哪些信息值得关注？,360,737,1006w
1,拜登被要求卸任总统职务，回应将参加哈里斯的竞选活动，哈里斯会成为总统候选人吗？民主党换将后前景如何？,138,278,390w
2,泽连斯基再次释放「和谈信号」，承认同俄和平谈判可能性，有何原因？俄乌冲突要大结局了吗？,276,528,386w
3,Nike 宣传片舔乒乓球拍引热议，如何看待此事？你是如何理解这条广告的？,145,215,383w
4,峨眉山猴子抢夺食物导致男孩从高处坠落被摔伤，这事景区是否应该担责？,52,91,170w
5,长沙五一广场一辆网约车失控，8 人受伤，具体情况如何？,41,85,141w
6,武汉理工学生虐猫被退学，你对该事件都有哪些看法？,63,77,136w
7,为什么在电视上看足球时觉得有些传球路线非常好但是足球运动员却不那么传？,78,107,124w
8,2024男篮奥运热身赛，詹姆斯末节连得11分，美国队92:88德国队，如何评价这场比赛？,42,44,112w
9,举报教授性骚扰女博士发声感谢学校从严、从速处理，表示接下来会安心读书，整件事有哪些地方值得深思？,38,97,111w
10,中国人每周工作时间越来越长，去年的 49 小时周平均工时创近二十年新高，为何出现这一趋势？如何解读？,81,159,111w
11,巴勒斯坦各派签署关于结束分裂的《北京宣言》，该宣言具有哪些意义？,38,70,110w
12,如何看待官方提出「有序推进渐进式延迟法定退休年龄改革」？将带来哪些影响？,2888,6207,105w
13,《红楼梦》中贾府那么多女人，为何没有怀孕生子的事情？,57,106,101w
14,为什么飞机的螺旋桨旋转起来后，看起来是弯的？,11,20,94w
15,为啥有人（好像是大部分人）觉得《鬼灭之刃》是he（大圆满结局）?,14,22,87w
16,如何评价曹云金最近直播间的相声《武训徒》?,28,38,84w
17,7月23日三大指数集体低开，如何看待今日A 股市场行情?,36,32,81w
18,《原神》剧情总是看的时候开开心心，翻到解读才反应过来不合理，这种情况下我应该快乐地玩还是清醒地玩？,125,135,80w
19,现在陕西人还是当年汉唐时期的陕西人吗？,58,97,80w
