,title,answer_count,follower_count,detail_text
0,拼多多被罚没合计15.2亿元为7家平台中最高，还采用暴力、软对抗等手段阻碍监管执法，暴露出哪些问题？,332,842,3651w
1,张雪机车夺冠后首秀，WSBK荷兰站超级杆位赛获第二名，如何评价这一成绩？,51,154,1064w
2,和对象同一个单位，领导叮嘱我一个消息，不让外泄，我告诉女朋友，结果女朋友告诉她的直属领导，怎么办？,263,474,922w
3,橘子海乐队指控华为擅用「橘子海」名称 ，称这「不是能随便用的流量符号」，橘子海的概念是该乐队的专属吗？,150,217,520w
4,报告称肺癌成中国女性第一大癌种，导致女性肺癌发病率升高的原因有哪些？日常该如何预防？,149,348,397w
5,巴媒称巴基斯坦拟与中国签署「历史里程碑式」的国防协议，涉120亿美元隐形战机和防空导弹，具体情况如何？,92,272,323w
6,云南泼水节，一电动车被强拉开车门泼水致车内冒烟，如何看待这类「越界泼水」行为？涉事者能否被追责？,67,124,250w
7,俄乌战场为什么没有消息了？,170,283,238w
8,2526赛季NBA附加赛勇士 96:111 太阳，如何评价这场比赛？,60,71,225w
9,中国科学家首次造出「球状闪电」，揭示并证实其本质是「电磁孤子」，这一成果有哪些重要意义？,34,212,194w
10,美以袭击伊朗进入第 50 天，当前局势如何？哪些信息值得关注？,184,382,188w
11,《乘风2026》一公，李小冉第一、张月第二、王濛第三，如何评价这一排名？,30,42,181w
12,为什么《让我们荡起双桨》有一种淡淡的哀伤？,2632,12152,175w
13,中国为什么一直没有优良的马种？,459,1514,171w
14,如何说服身边的人用 Chrome ？,143,298,149w
15,「霍尔木兹海峡自由通航」引发市场巨震，但美伊官宣后又重回分歧表态并致船只全面折返，对此你怎么看？,41,101,146w
16,为什么很多花在花市状态很好， 买回家却养不好？,27,114,145w
17,大学生与小学生的人生困惑交换活动意外治愈了无数网友，这场跨越年龄的对话，为什么能戳中人心？,48,260,144w
18,单依纯新歌 MV 造型被指高度复刻王菲，是否构成侵权？此类行为在法律上如何界定？,18,21,143w
19,2526赛季NBA附加赛太阳111：96战胜勇士，如何评价本场比赛？,31,33,137w
