,title,answer_count,follower_count,detail_text
0,广东耀明糖厂收购滞销果蔗吸引数百货车排队，此举对企业和农户意味着什么？,87,236,937w
1,如何看待南开大学院长陈佺 Nature 子刊论文被「耿同学讲故事」实名举报数据造假？,102,423,268w
2,欧盟USB-C 统一充电法规正式覆盖笔记本领域，一个减少「充电器电子垃圾」的政策，实际影响最大的是谁？,31,70,221w
3,如何评价 Anthropic 的 Claude Code 被曝出 HERMES.md 触发隐藏计费？,33,134,150w
4,美股四大科技巨头「谷歌、微软、亚马逊、Meta」2026 年 Q1财报同时出炉，如何解析？,20,111,131w
5,美以袭击伊朗进入第 63 天，当前局势如何？还有哪些信息值得关注？,53,157,126w
6,火箭第五场战胜湖人，你觉得火箭有可能成为NBA历史上第一支0:3落后翻盘成功的球队吗？,55,67,121w
7,追觅 CEO 要求员工开通各平台账号，每天发三条视频介绍产品，粉丝 1 万奖一万元，如何看待这一操作？,189,329,105w
8,如何看待美国海军陆战队在波特兰运输舰上进行LAV-25步战车实弹射击演练？,16,30,104w
9,如果苏轼苏辙可以翻译成「苏车把」「苏车轱辘印」，照这个逻辑，其他古人的名字该咋翻译？,25,39,102w
10,为什么苏超举办的这么成功，广东的粤超反应却这么平平的？,31,52,100w
11,2526赛季NBA季后赛尼克斯 140:89 老鹰，如何评价这场比赛？,15,13,93w
12,李想称「理想领先大众至少两代」，大众高管回应理想「仅价格和营销水平领先」，如何看待这两位高管的互怼？,204,338,85w
13,法拉第未来获 4500 万美元融资，被指11年烧光32亿美元交付不足30辆车，投资者为何还敢给钱？,82,238,84w
14,五一假期来了，打工人准备怎么过呢？,74,106,83w
15,枪击发生时，坐在特朗普身旁的华裔记者是谁？出生于中国厦门的她，是如何一步步成为白宫记者协会主席的？,71,242,82w
16,2026 五一档新片预售票房破千万，会为电影市场带来哪些变化？,22,36,77w
17,为什么许多学生说高中物理比高中数学难？,109,338,71w
18,五一再现民宿现涨价毁约，为啥乱象存在多年仍难根除？我们除了被迫接受还能做什么？,21,39,71w
19,五一大家出去旅游，都会选择怎么样的出门方式呢？,27,50,70w
