,title,answer_count,follower_count,detail_text
0,2024 巴黎奥运会乒乓球男子单打金牌赛樊振东 4:1 莫雷加德夺得金牌，如何评价这场比赛？,1293,2009,3712w
1,2024 巴黎奥运会羽毛球男子双打决赛梁伟铿王昶获得银牌，如何评价这场比赛？,314,452,2379w
2,2024巴黎奥运会游泳男子4x100米混合泳接力中国队夺金，打破美国超40年垄断，如何评价这场比赛？,271,373,1138w
3,2024 巴黎奥运会排球小组赛女排中国 3:1 塞尔维亚，三战全胜晋级八强，如何评价这场比赛？,27,36,402w
4,郑钦文启蒙教练称「她一年 360 天吃鸡胸肉西蓝花，不吃零食不喝饮料」，运动员日常饮食管理有多严格？,94,323,338w
5,地区局势高度紧张，美英等多国敦促本国公民撤离黎巴嫩，目前中东局势情况如何？,57,230,253w
6,5500 元网购钢笔无理由退货被拒，万宝龙回应「蘸墨试写影响二次销售」，你认为应该允许试写后退款吗？,84,111,176w
7,为什么现在喜欢游戏《鸣潮》的人这么多呢？,31,30,95w
8,电影《异人之下》因为剧情魔改而遭到原著党的差评，那么一部作品是要一比一复刻还是按电影节奏改编呢？,39,42,85w
9,一直在进步的日本男足，为何他们怎么努力也成为不了世界一流强队，他们是差哪了?,31,32,71w
10,政治局会议要求防止「内卷式」恶性竞争，能否遏制汽车价格战？,290,634,70w
11,曹操与刘备青梅煮酒论英雄，论的是什么？,25,36,68w
12,伊朗公布哈马斯领导人死因，与美媒说法不一，具体原因如何？哈尼亚之死将如何影响中东局势？,77,267,60w
13,《原神》编剧想写的散兵是怎样的？,18,28,57w
14,如何看待巴黎奥运中国奖牌数呈倒三角状?,173,400,55w
15,国务院发文促进服务消费高质量发展，鼓励房车露营、电竞、直播电商等发展，如何解读？将带来哪些影响？,442,1060,55w
16,全红婵以后会怎么样？,112,236,54w
17,尽最大努力过后真的会没有遗憾吗？,43,74,53w
18,法国游泳选手马尔尚因不在奥运村住，错过反兴奋剂检测人员突击药检，此事暴露出哪些问题？,199,514,53w
19,2024 巴黎奥运会网球男单决赛德约科维奇第五次征战奥运终获冠军，如何评价这场比赛？,139,265,53w
