,title,answer_count,follower_count,detail_text
0,如何评价起点万订作者过年回家被母亲批评不务正业，要求其进厂打工？起点万订属于什么水平？能养活自己吗？,301,862,1431w
1,如何评价懂车帝发布的视频「小米纽北遭法拉利保时捷围剿？冠军车手为何沉默」？,228,463,800w
2,尼格买提晒家宴，8 个菜没有一片绿叶，网友调侃「碳水盛宴」，新疆人真的不爱吃蔬菜吗？为什么？,75,263,453w
3,新年BBA车价大降，宝马 7 系降价约 27 万，曾经加价提车的BBA，如今为何要靠「骨折价」抢市场？,119,291,447w
4,刘强东拟投资 50 亿创立游艇品牌，并称未来要让普通工薪阶层也能用得起游艇，对此你怎么看 ？,163,276,327w
5,巴拿马政府强行接管李嘉诚旗下港口，长和回应「相关行动不合法」，如何解读？是否违背了国际贸易基本规则？,76,226,309w
6,如何评价入伍十年27岁飞行员飞行时长超过1000小时，远高于同年龄段飞行员？,34,93,187w
7,上海发布楼市「沪七条」，符合条件非沪籍居民可在外环内增购 1 套住房，对房地产市场有何影响？,72,206,182w
8,为何《飞驰人生 3》能在两年以内完成制作并上映，而《哪吒》等其他电影的第三部却需要三年以上？,100,213,175w
9,《西游记》中，菩提祖师赶走孙悟空时，为何表现得近乎“绝情”？,54,117,173w
10,平顶山再通报打人事件，涉事夫妻涉嫌「寻衅滋事罪」被批捕，哪些信息值得关注？,180,345,172w
11,韩寒是不是中国竞技体育史上最特殊的案例？他的经历有什么特殊的地方？,56,146,171w
12,为什么我们在游戏里连5分钟对话都嫌长，却对着影视博主的万字剧情考据看得津津有味？,43,42,156w
13,我感觉为什么这几年全世界的编剧都不会写反派了?,275,793,150w
14,德国总理默茨访华，会对中德关系带来哪些影响？,71,193,142w
15,《镖人：风起大漠》票房超《射雕》成武侠片冠军，这对于武侠电影市场意味着什么？,92,128,139w
16,如何看待 T1 不敌 DK 后 LCK 决赛二手门票暴跌？,23,30,136w
17,如何看待这种把教科书中的关键信息删除，让学生填空教科书的行为？这样的教学行为会造成什么不良影响？,45,189,131w
18,专家称未来 10 年机器人数量会超过人类数量，人们一周只需工作 2 天，是这样吗？有哪些证据支撑？,130,186,129w
19,为什么美国花滑主力基本上都是华裔，但中国花滑男女单的成绩却很一般？,64,156,126w
