,title,answer_count,follower_count,detail_text
0,脱口秀演员调侃王楚钦输球，野生喜剧回应「暂停演出合作」，应如何把握脱口秀表演冒犯的边界？,448,660,819w
1,为什么瓦罐车在中国不受欢迎?,406,717,287w
2,能否使用水银制作CPU散热器?,23,36,86w
3,有没有出土文物把年号写错了的例子？,15,44,73w
4,有哪些研究成果是诺奖级别的，但没有获得诺贝尔奖？,88,145,57w
5,S14 瑞士轮次日 WBG 1:0 击败 TL 拿下首胜，如何评价这场比赛？,45,52,57w
6,无数人都有一个共同祖先。有没有可能大多数人其实有显性遗传病？,105,647,56w
7,为什么画手不喜欢文字设？,60,114,55w
8,巴菲特近三个交易日继续抛售美国银行股票，套现约 3.379 亿美元，他持续减持的原因有哪些？,93,287,44w
9,创历史！郑钦文首进中网女单半决赛，如何评价郑钦文的表现？郑钦文夺冠几率有多大？,72,149,40w
10,中国海警舰艇编队首次进入北冰洋，此次巡航已经到达美国阿拉斯加附近海域，有哪些战略意义？,51,179,38w
11,《749局》到底怎么样？,57,69,36w
12,10月4日WTT北京大满贯赛男单四分之一决赛，向鹏击败莫雷高德，如何评价本场比赛？,32,49,28w
13,如果让你提名诺贝尔奖，你想提名哪位科学家？,45,73,28w
14,S14 瑞士轮次日 GEN 1:0 TES 开赛两连胜，如何评价这场比赛？,83,101,24w
15,到底是工作需要我，还是我需要工作？,91,138,23w
16,为什么人类一旦谈恋爱就容易变得「敏感又多疑」？心理学上有什么依据吗？,35,264,20w
17,2024 WTT 中国大满贯男单 1/4 决赛，向鹏 4:3 战胜莫雷加德进四强，如何评价本场比赛？,66,101,19w
18,如果烟熏口味的肉肉是致癌的，为什么人类没有进化出对此种味道的厌恶感、苦味觉或恶心感？,175,422,9w
19,玩过《黑神话：悟空》以后，想再接触一下同类型的游戏，有什么推荐的吗？,646,828,6w
