,title,answer_count,follower_count,detail_text
0,陕西一男子称 47 天大的宝宝在对话中清晰回答「我困了」，什么情况？婴儿通常多大才会有真正的对话能力？,137,291,255w
1,美国政府曾多次推翻或抓捕多名外国领导人，分别对应什么节点？与此次抓捕委内瑞拉总统马杜罗有何异同？,48,163,243w
2,雷军称小米车轮子撞掉是丢轮保车，是真的吗？具体是什么原理？安全性能提高多少？,47,100,175w
3,张伟丽首次回应能否被普通男性打过，称「没有基础的人想和受过专业训练的人对抗是很难的」，技术上如何分析？,181,325,173w
4,歌曲《若月亮没来》里面的“若是月亮还没来，路灯也可照窗台”到底什么意思？,112,187,169w
5,委内瑞拉目前局势怎么样？如果马杜罗前总统北狩未归，最终谁将掌权？,203,542,167w
6,为什么《寻秦记》在香港成为票冠，却在内地表现平平？,70,124,164w
7,韩国总统李在明抵达北京，开启就任后首次对华国事访问，此行有哪些看点？会讨论哪些议题？,107,339,160w
8,黑龙江景区现 3 米高「冰封鱼墙」，这种景观是怎么产生、制作的？自然界里被冻住的鱼之后去哪了？,36,149,155w
9,小米通过直播拆车、集中回应「200瞬间刹停」「小字营销」等争议，能有效扭转舆论吗？用户的诉求是什么？,914,1385,106w
10,智利总统称「今天是委内瑞拉，明天可能是任何一个国家」，如何看待这一表态？,986,1692,105w
11,土耳其已经对中国免签，将来申根有机会对中国免签吗？,29,80,104w
12,德国杯决赛，樊振东 3:0 奥恰洛夫，如何评价本场比赛？,30,40,91w
13,如何看待邓紫棋的科幻小说《启示路》入选银河奖最佳原创图书票选名单？,21,41,90w
14,伊朗哈梅内伊为何不惊慌？,223,447,87w
15,如何看待张杰不顾粉丝反对，在演唱会上与谢娜大秀恩爱？,183,261,87w
16,钱学森为什么当时放弃高薪回到祖国？,109,162,87w
17,特朗普在抓捕马杜罗发布会上称已超越门罗主义，升级为唐罗主义，这反映了怎样的政策转向？核心主张是什么？,172,466,86w
18,为什么有些人更倾向于直接攻击“斩杀线”概念的传播者，而不是去证明“斩杀线”不存在？,105,189,85w
19,如何让大语言模型输出JSON格式？,135,1012,82w
