,title,answer_count,follower_count,detail_text
0,怎么看待小米SU7 Ultra在上赛以2分9秒944的成绩打败保时捷Taycan Turbo GT？,555,1007,602w
1,如何看待电影《蛟龙行动》称「将制作一部特别版，择日再与观众见面」？,292,493,584w
2,泰方称拐卖王星的团伙成员已尽数被捕，缅甸将向泰方移交约七千名电诈人员，这些电诈园区能被根除吗？有多难？,408,1093,464w
3,肯德基上架新品「吮指原味鸡蛋」，售价 8.5 元一个，对此你怎么看？值得尝试吗？,294,458,330w
4,《唐探 1900》票房破 30 亿，如何评价这一成绩？后续增长空间还有多少？,45,93,214w
5,《哪吒 2》超过《冰雪奇缘 2》成为全球动画票房榜第二，有机会冲击榜首吗？预估还要多久？,54,103,204w
6,英国央行金库黄金大幅折价出售，这是什么操作？,43,234,200w
7,朝鲜没有大型风洞，为什么可以造出来高超音速导弹？,107,328,155w
8,《文明7》的母公司Take Two CEO承认游戏UI确实有问题，但他相信风评会随时间逆转，你看好吗？,27,37,143w
9,泽连斯基表示乌方不会接受任何没有乌方参与的和谈，该言论说明了什么？,46,63,107w
10,小米 SU7 Ultra 挑战国内四地赛道，均获得最速四门量产车成就，对小米汽车高端化战略有何意义？,21,27,89w
11,公司领导把下属当仆人，还安装了呼叫铃，一按就得过去，遇到这种情况该怎么办？,44,71,81w
12,LPL 2025 赛季第一赛段常规赛TT 3:2 BLG，如何评价这场比赛？,48,56,64w
13,佛山一公司规定如厕时间小便不能超 2 分钟违者罚款，声称依据《黄帝内经》，如何看待此事？是否合法？,189,329,59w
14,如何看待《天国：拯救 2》主角？,29,40,55w
15,泽连斯基决定以叛国罪逮捕前总统波罗申科，这其中发生了什么？,90,290,55w
16,《哪吒 2》登顶中国影史票房，作为导演和编剧的「饺子」能挣多少钱？电影票房的分账模式是怎样的?,241,899,55w
17,华为最大研发中心，为何选在上海的乡下？,391,1179,55w
18,如何评价漫威电影《美国队长 4》？拍得如何？,114,151,54w
19,如何评价2025年2月米哈游《崩坏星穹铁道》3.1版本前瞻直播《门扉之启，王座之终》？,29,32,52w
