,title,answer_count,follower_count,detail_text
0,影视飓风揭露视频号可发布有偿卖血视频乱象，具体情况如何？视频号平台是否涉嫌违法违规？,134,442,631w
1,中国汽车工业协会发布倡议，反对「内卷式」恶性竞争，对行业意味着什么？车企还会打价格战吗？,529,876,529w
2,为什么人类不把垃圾倾倒在活火山里？,101,215,308w
3,今年西瓜收购价只有 2 毛一斤，有瓜农把西瓜扔池塘，现在超市西瓜仍几元一斤，为何会这样？,96,192,255w
4,为什么那么多人宁愿月薪五六千，上下班挤地铁，每月剩不了几个钱也要留在大城市生活？,494,1193,138w
5,国际调解院《公约》签署，这份公约具有哪些效力？国际调解院是一个怎样的组织？,38,88,130w
6,女子 6.8 元网购 10 斤花生米到手只有 10 粒，涉事店铺已注销，这一情况是否可向平台索赔？,44,62,122w
7,银川烧烤店 31 死爆炸案宣判，15 人分别被判处六年至一年不等有期徒刑，怎样从法律角度解读？,46,155,117w
8,为啥广东这么潮湿，但是广东人基本不吃辣椒排湿？,103,211,111w
9,曹德旺称福耀科技大学首年 8 亿预算，体制、机制对标斯坦福，采取本硕博贯通培养模式，怎样看待这种模式？,124,217,109w
10,国务院安委会对「山东高密化工厂爆炸事故」查处挂牌督办，具体情况如何？此次事故该如何追责？,57,203,98w
11,如何评价《绝区零》仪玄动画短片《为了我的仪玄》？,17,19,87w
12,韩国生育率走高，单月出生人口实现「九连涨」，韩国生育率上升的原因有哪些？,80,282,86w
13,如何评价电影《哆啦A梦：大雄的绘画奇遇记》？,16,31,86w
14,国漫是否有「大IP依赖症」？是市场选择、还是创作能力问题？,52,69,82w
15,深圳高二中学生「手搓」火箭飞燕一号发射成功，突破 10KM 海拔高度，这属于什么水平？手搓火箭有多难？,101,215,74w
16,C罗为何拒绝利亚德胜利的续约？,21,41,67w
17,旅游，除了照片，你还收获了什么？,79,91,63w
18,"在没有殖民地的情况下,德国如何完成了工业革命所需的原始积累?",40,95,59w
19,为什么「不吃早餐」不健康，而「轻断食」又是健康的？,40,233,59w
