,title,answer_count,follower_count,detail_text
0,成都男子为博流量在地铁上做怪异行为，致 3 人恐慌躲避受伤，该男子将承担怎样的责任？,113,408,440w
1,胖东来为什么没有走快速扩张路线？,134,220,396w
2,父母不相信孩子抑郁，花光积蓄把孩子送进矫治机构「特训」，为何这些机构能成为家长们「最后的救命稻草」？,75,135,163w
3,有网友翻看考古报告，发现上世纪90年代，洛阳出土了东汉时期的马镫，保真吗？,42,236,142w
4,4 岁女童在家中被蜜蜂蛰伤致死，爸爸哭诉距养蜂场只有 1 千米，蜜蜂蛰伤为何会致死？被蛰伤如何自救？,23,68,130w
5,印度和巴基斯坦已同意立即全面停火，此次停火能持续多久？本轮冲突给双方带来了哪些影响？,1172,2525,125w
6,如何评价联想 YOGA PAD PRO 14.5 平板疑似搭载自研处理器？,35,65,119w
7,如何看待枭龙这款战机？,50,144,103w
8,新鲜感褪去后，人形机器人租赁市场遇冷，它靠什么才能真正走进人们的生活？发展前景怎么样？,32,47,87w
9,如何评价「浪姐 6」《乘风 2025》四公舞台（第八期）？,19,26,84w
10,深圳女子月收入 4700 元负债 2544 万申请破产，个人破产意味着什么？钱还用还吗？,233,859,84w
11,中美经贸高层会谈在瑞士日内瓦开始举行，哪些信息值得关注？,355,941,83w
12,「验瓜师」一天拍上万个西瓜收入千元，只需 3 秒就能辨别西瓜有多甜几分熟，这是真的吗？有什么科学依据？,16,24,82w
13,孩子已参加工作，每天晚上下班就坐在电脑前玩游戏至零点，且屡劝不改，应该怎么办？,900,1593,80w
14,英国发展成为欧洲第一个工业化国家，是依靠什么力量？,54,127,72w
15,34 岁女性花 70 万去英国留学一年，怎样看待她的选择？出国留学除了学历提升外还能有哪些收获？,121,278,65w
16,工信部出手整顿隐藏式车门把手，未来汽车设计趋势可能会出现哪些变化？,133,399,59w
17,古代的裙裳都几乎拖着地面了，是不是得经常洗？,306,2275,56w
18,网友称自己手机信号变成 5G-A，什么是 5G-A 信号？与 5G 相比有哪些不同？你手机信号变了吗？,90,303,55w
19,有没有什么东西，被当传家宝代代流传，最后却被发现一点也不值钱?,94,291,49w
