,title,answer_count,follower_count,detail_text
0,洛杉矶遇史上最具破坏性火灾，1000 座建筑被毁，超十万人撤离，为何火势难以控制？大火将带来哪些影响？,833,1532,1986w
1,1 月 9 日早高峰比亚迪 App 疑似崩溃，全国各地多车趴着开不了，暴露出哪些问题？有哪些应急办法？,832,1498,1671w
2,西藏地震「被压在废墟下的小男孩」图片被大量转发，但却是 AI 生成的，危害有多大？是否应加强监管？,310,917,658w
3,如何看待多家银行下调手机银行交易限额，单笔额度降至 2000 元，背后都有哪些原因？,157,333,603w
4,刘强东给自己小学老师每人发 10 万，60 岁以上老人发 1 万元，你对此怎么看？,267,392,444w
5,大量进口原研药退出中国市场，背后的原因是什么？原研药退出后，如何保证仿制药的质量？,123,388,333w
6,《记承天寺夜游》中苏轼为何知道张怀民没有休息？,28,63,165w
7,如何看待亮亮丽君夫妇在解除帐号私密状态后，发布关于近期争议与质疑的声明？这件事最终结局会怎么样？,294,606,133w
8,2024 年 12 月份 CPI 同比上涨 0.1％，猪肉价格涨 12.5%，如何解读该数据？,16,48,101w
9,如何看待太原市体育局 2023 年度部门决算报告中的 WTT 重大财务问题？,146,617,70w
10,2024 年短剧和小游戏扎堆出海，这一现象背后反映了哪些行业趋势和市场变化？,17,42,68w
11,给大罗、小罗、马拉多纳这三人配置一个11人最强阵容，你会如何搭配？,18,21,67w
12,摔跤和拳击哪个更接近现实街斗？,68,74,66w
13,今年羽绒服造假严重，还有哪些品牌值得信赖？羽绒服该如何挑选？,99,198,61w
14,广州男篮张兴亮把女友装进行李箱带进宿舍通宵，随后被球队禁赛，你认为这处罚是否合理？,671,1231,60w
15,俄罗斯有苏57和苏75两款五代机，一点不比中美歼二十F22、F35差，为什么现在六代机还没飞起来?,73,138,59w
16,《大明王朝 1566》中，杨金水为什么要入毁堤淹田的局？,76,176,59w
17,《黑神话》《战神》等动作游戏，玩的溜的玩家，能很快精通《街霸6》《铁拳8》等格斗游戏吗？,36,43,59w
18,如何评价长崎素世/长崎爽世？,24,59,55w
19,有什么办法，可以学习到饭馆菜品的做法？,19,101,50w
