,title,answer_count,follower_count,detail_text
0,俄罗斯对谷歌罚款 35 位数，超全球 GDP 总和，为什么会罚这么多？这一数字是什么概念？,201,430,1438w
1,10 月 31 日朝鲜宣布试射洲际弹道导弹，意味着什么？对半岛局势有哪些影响？,612,1332,1301w
2,如何看待辽宁舰、山东舰首次开展双航母编队演练？,243,505,571w
3,姚明辞去中国篮球协会主席职务，郭振明接任，这将会给中国篮球带来什么影响？,86,135,264w
4,如何评价著名斯诺克运动员奥沙利文成为香港居民？,57,123,149w
5,有关「乔任梁死因」流言四起，其父母发声辟谣，传播流言的人是否应负责任？平台又该承担哪些责任？,27,63,131w
6,火药是道教炼出来的，为何现在修仙文不出现火药？,57,70,97w
7,如果让宅男练习一个月剑法，他可以打赢搏击格斗方面的强者吗?,40,53,85w
8,《崩坏：星穹铁道》天才协会查德威克的天才能力究竟如何，为什么保护不了自己？,19,18,79w
9,如何评价曼联5-2击败莱斯特城？范尼执教的这场比赛给曼联带来了哪些改变？,16,18,75w
10,如何评价《再见爱人》第四季第三期？,19,28,74w
11,《花少 6》的崩盘是过度解读的结果吗？,17,22,68w
12,「没有功劳也有苦劳」在职场上适用吗？如果不适用，如何破局？,53,67,66w
13,GPT 时代，精进编程思维 + 熟练 Prompt 是否是新的编程范式?,25,56,65w
14,如何看待女星桥本环奈被曝职场霸凌，至少有 8 位经纪人因此辞职？霸凌事件会对她的事业有哪些影响？,261,629,55w
15,如何评价《潜伏》里的站长太太梅姐？,22,46,54w
16,纯电车到底能开多少年报废？能开20年吗？,186,336,46w
17,小米 SU7 Ultra 10 分钟小订量突破 3680 台，这说明什么？是谁在买？后续交付能力如何？,176,377,33w
18,如果你是父母，会逼着孩子上兴趣班吗？,392,423,30w
19,日常生活中你期待手机 AI 能带来哪些便利或创新？新发布的荣耀Magic7 在这方面的表现如何？,50,92,30w
