,title,answer_count,follower_count,detail_text
0,宝宝树创始人称员工周末不响应，感到失望退出所有员工群，暴露出该企业存在哪些问题？背后的商业真相是什么？,887,1514,980w
1,为什么德国留学生留德的这么少，9成回国?,117,466,482w
2,女装生意因退货率居高不下面临生存危机，行业的真正病因是什么？「试穿」式购物盛行，谁该为高退货率买单？,189,339,378w
3,韩国执政党通过决定「反对弹劾尹锡悦」，如何解读？若尹锡悦被弹劾对执政党有哪些影响？,92,205,324w
4,中国春节申遗成功，有着怎么样的意义？春节在国际上有哪些影响和认知？,134,175,196w
5,如何评价《无限暖暖》于12月5日正式公测？,49,60,123w
6,24-25 赛季西甲第19轮毕尔巴鄂 2:1 皇家马德里，姆巴佩再次丢点，如何评价这场比赛？,27,39,113w
7,如何评价沈向洋（Harry Shum）？,27,1380,101w
8,如何在 996 的工作强度下保持健身？,53,85,93w
9,《我是刑警》中展现的 90 年代的刑警工作真实吗？,23,44,68w
10,韩国政党纷争不断，「首尔之冬」将如何收场？会出现「秋后算账」吗？,46,112,52w
11,博士明明比本科难毕业的多，为什么很多人仍认为“金本银硕铜博”？,200,469,36w
12,韩国防部长金龙显因「紧急戒严令」辞职，他在戒严命令中扮演何种角色？能否平息舆论？这一职位将由谁接任？,160,614,35w
13,如何评价夏尔•贝特兰？,24,526,35w
14,电脑小白拿到新电脑后怎样验机？,30,182,27w
15,发明魔芋的前辈是经历了什么?,99,623,22w
16,琼瑶称自己一生「红尘作伴，活得潇潇洒洒，不曾辜负此生」，如何评价她的一生？她的作品如何影响了一代人？,423,981,21w
17,中国汽车工业协会建议「车企谨慎采购美国芯片」，释放哪些信号？汽车行业将受到哪些影响？,119,370,20w
18,陌生人晕倒了，帮他拨打120后，病人不支付120出车费，这个费用谁来承担？,222,637,11w
19,为什么感觉今年十亿票房的国产电影这么少？一部高票房电影需要什么条件？,103,199,8w
