,title,answer_count,follower_count,detail_text
0,如何看待武汉大学强制低价收购学生电动车，拟「建设一个没有电动车的珞珈山」，武大电动车管理你有什么建议？,533,1265,1405w
1,擅自离岗 16 年员工丈夫回应，「妻子计划下周一回公司上班」，员工擅自离岗多年，需承担怎样的后果？,462,825,733w
2,药水哥回应「魔鬼式减肥」，体脂率仅有 7%，他的健身方法是什么？有没有普通人能借鉴的经验？,151,443,591w
3,骑兵明明是一战就已经淘汰的兵种，《亮剑》里李云龙为啥还把骑兵连当成宝贝供着？,122,238,303w
4,近期一款由AI辅助制作的魔性游戏「沙威玛传奇」爆火，如何看待独立游戏中用AI辅助作画的作品逐渐变多？,29,119,121w
5,都说中国缺失峡湾地貌，那么有没有哪些地貌「几乎是中国独有的」？,28,321,82w
6,为什么美国海军不喜欢F-35?,16,23,79w
7,为什么有的人明明知道自己错了，但还是会抗拒承认错误，这种人是什么心态呢？,19,28,65w
8,刀郎演唱会为什么取得巨大成功？,22,30,63w
9,苏州明明是一个典型的南方城市，为什么满大街的面馆，苏州人日常面食比较多吗？,93,186,58w
10,国家统计局数据显示，2024 年前三季度 GDP 同比增长 4.8% ，如何看待这一数据？,225,485,58w
11,黄金跟玉石哪个更保值一点，在十多年以后哪个更有收藏价值?,42,52,57w
12,《英雄联盟》职业选手 GALA 连续四年打进世界赛均止步八强，对此你有什么想说的？,60,78,57w
13,如何评价孙颖莎登上《环球人物》封面？,29,28,57w
14,为什么美国农产品不往价格贵的日本韩国倾销?,29,52,56w
15,王夫人为何要告诫刘姥姥“别再求亲靠友”？是嫌她给自己丢脸吗？,69,79,54w
16,为什么 Gala 敢借 500 万给 Scout 让他上场参加 S14，就算拿了世界冠军能赚回来吗？,40,77,47w
17,现实中是否存在概率为零的事件？,2870,4065,43w
18,iPad mini7 正式发布，为什么 iPad mini 换代周期这么长，你会选择小尺寸平板吗？,62,94,39w
19,为什么不知不觉30岁了，但总感觉自己还是个孩子？,104,251,37w
