,title,answer_count,follower_count,detail_text
0,几千年以来为什么有少数动物和植物能存活上千年，而人类就不会超越二百岁呢？,83,338,474w
1,网友吐槽百果园一根甘蔗卖87元，门店称已告知价格，告知就等于价格合理吗？你遇到过哪些离谱的水果刺客？,175,279,305w
2,2026 春节档电影票房达 20 亿，《飞驰人生 3》贡献一半，如何评价这一成绩？,141,246,253w
3,在四川山里买一个像李子柒的院子多少钱？,129,535,201w
4,如何看待外国记者称谷爱凌「丢掉两枚金牌」，结果遭谷爱凌怒怼「荒谬，我是史上最佳自由式滑雪女运动员」？,223,384,169w
5,难忘今宵！一夜摘双金！外加一铜！如何评价中国冬奥健儿在大年初二的表现？,20,28,138w
6,「喝酒前喝酸奶、浓茶能解酒护肝」这种餐桌解酒妙招，是护身符还是心理安慰？,32,120,114w
7,如何评价 2026 天津卫视相声春晚？,21,50,103w
8,过年期间，一年一度的吵架你家开始了吗？,29,69,102w
9,《傲世九重天》这种当年曾经大火过的爆款网文IP，为何完结十年之后热度人气就彻底凉透了?,31,51,98w
10,日系车做了什么会在中国市场走下坡路？,138,256,94w
11,真田幸村效忠丰臣家是不是就是因为太阁之恩还是别的原因？,17,41,94w
12,网友称引导豆包完整证明了黎曼猜想，这个证明思路可信度如何？,179,489,85w
13,车厘子可以当饭吃吗？,54,69,78w
14,如何对付同事在你背后说坏话？,22,74,77w
15,单冲袁和平执导的打戏值得去看《镖人：风起大漠》吗？,43,48,59w
16,通过引导孩子玩高质量的“单机端游”，来让其远离参差不齐的“网游”与“手游”，这种说法有没有道理？,145,380,59w
17,库里渴望在勇士「一人一城」，如何看待他在现代 NBA 中对球队的忠诚？,36,45,56w
18,2026 春晚魔术中的戒指穿进把手、把手翻转进杯子，是怎么实现的？,15,41,55w
19,如何理解张艺谋导演执导的电影《惊蛰无声》？,31,38,54w
