,title,answer_count,follower_count,detail_text
0,美以袭击伊朗已超过 40 小时，当前局势如何？有哪些值得关注的信息？,356,873,4932w
1,如何看待比亚迪2月销量19万，同比下跌41%？,239,517,790w
2,2026 WTT 新加坡大满贯赛，王楚钦 4：0 完胜林昀儒拿到男单冠军，如何评价这场比赛？,93,108,418w
3,《喵喵的结合》里包含了猫咪交配动画但却没有被Steam列入成人限制级，这合理吗？,86,116,386w
4,从整个宇宙来看，人类有无可能已经点错了科技树？,1084,7329,248w
5,中方回应哈梅内伊遇害，「严重侵犯伊朗主权安全，中方予以坚决反对和强烈谴责」，有哪些信息值得关注？,1186,2297,244w
6,美方承认在打击伊朗行动中使用了「卢卡斯」自杀式无人机，由伊朗的沙赫德-136 仿制而来，其有何特点？,20,61,239w
7,高盛预计，未来将有 3.6 万亿增量资金流入中国股市，会给 A 股带来哪些影响？,53,542,229w
8,《生化危机9：安魂曲》女主为什么不脱鞋就上床？,54,207,164w
9,很多游戏为什么宁愿停服，也不愿多送点福利月卡之类的留住玩家？,57,111,141w
10,伊朗能挺过美以联合狂轰滥炸带来的危机吗？伊朗还有多少底牌？,95,159,128w
11,美以袭击伊朗前通报了波兰和德国，却没告知法国，为什么会这样？,24,42,117w
12,格力电器遭高瓴资本减持，套现43亿，投资格力六年高瓴资本是亏了还是赚了？未来可能进一步减持吗？,26,77,112w
13,网红老虎「宫百万」会攻击人类吗，它的结局是什么？,245,605,105w
14,如何评价3月1日的《明日方舟：终末地》1.1前瞻节目「新潮起，故渊离」？,41,43,100w
15,美以突袭伊朗前伊美双方称后续还要谈判，这一「烟幕弹」有何意图？美以在发动袭击前还做了哪些筹备？,33,61,85w
16,《飞驰人生3》累计票房突破 36 亿，超越第二部进入中国影史票房榜前 15，这个系列为什么可以成功？,38,42,83w
17,如何看待羽生结弦 YouTube 最新直播称「一辈子都不原谅」，花样滑冰项目中「人的力量」真的很大吗？,60,242,81w
18,Transformer与图神经网络本质的区别是什么？,17,252,78w
19,新疆一24 岁产妇诞下 5 胞胎，多胎妊娠会面临哪些挑战？哪种高危妊娠因素最危险？,22,52,77w
