,title,answer_count,follower_count,detail_text
0,日本 54 岁女演员中山美穗被发现「死在浴缸中」，曾主演电影《情书》，你对她有哪些印象？,225,591,722w
1,韩国执政党党首态度转变，称须尽快让尹锡悦停止总统职务，如何解读韩执政党的态度？,226,639,506w
2,华为的星闪技术可以完全替代蓝牙Wifi和NFC吗？,51,104,143w
3,哥伦比亚一机库被曝发现约 2 万具身份不明尸体，当地回应「没有发现尸体痕迹」，真实情况如何？,1181,2734,133w
4,女童被虐待致死案宣判，女童生父被判无期、生父女友死刑，生母上诉，孩子生父被改判死刑可能性大吗？,42,104,124w
5,韩国国会被全面管制，国会议员一律禁止出入，这是什么情况？韩国总统弹劾案会被通过吗？,41,148,114w
6,网易旗下都市风开放世界游戏《无限大》发布「技术性测试预告」演示视频，如何评价该视频中展现的画面表现？,98,105,105w
7,中国是制造业世界最大国，何时能够完全实现农业机械化现代化？,41,80,96w
8,为什么有这么多人买特斯拉？,71,91,89w
9,「现在不吃上学的苦，以后就会吃生活的苦」，这种教育方式还适合当下吗？,46,79,77w
10,如何看待《黑神话：悟空》《原神》《绝区零》《鸣潮》等国产游戏入选“TGA玩家之声”次轮？,29,33,68w
11,为什么大人很喜欢用“等你长大了就知道了”这句话来搪塞孩子的问题？,68,66,65w
12,呆在家无聊时都干什么？,51,61,64w
13,面对大量的阅读材料，如何帮助孩子有效筛选和规划学习时间？,20,24,63w
14,华妃为什么从来没怀疑过欢宜香？,16,19,62w
15,朱啸虎公开回应月之暗面纠纷，称张予彤隐瞒巨大利益被开解雇，如何从商业角度解读这一仲裁风波？,21,244,59w
16,为什么感觉韩国每次都是空输部队?,31,110,56w
17,马斯克再批激光雷达智驾是错误选择，激光雷达企业却业绩爆表、股价大涨，谁错了？,339,563,53w
18,4000 万粉网红祁天道直播中骚扰调戏女生，曾因诈骗入狱三年，该如何有效抵制涉低俗、擦边的直播行为？,224,407,42w
19,叠纸 CEO 姚润昊发文称「《无限暖暖》刷新公司首日流水纪录」对此你有什么想说的？,78,121,33w
