,title,answer_count,follower_count,detail_text
0,2025 年 NBA 选秀大会，弗拉格当选状元，杨瀚森 16 顺位被选中，怎样评价各队的选秀结果？,405,743,1174w
1,湖北高分考生成绩被屏蔽，坚信不存在智商差异，怎么看她的观点？智商到底有没有差异？能通过后天努力改变吗？,555,802,259w
2,中国出发载3000辆汽车的货船起火20天后沉没，事故的原因可能是什么？海上运输电动汽车起火应怎样处置？,85,246,255w
3,如何评价小米 6 月 26 日发布的小米 YU7、MIX Flip2、REDMI K80 至尊版？,39,98,164w
4,湖北襄阳一高中全班 45 人有 43 人超 600 分，这个班是怎么做到的？其成功经验是否可复制？,405,589,135w
5,英国登山队靠人均 124 万元的氙气疗法，无高反四天登顶珠峰，该方法究竟是什么体验？背后有哪些争议？,73,222,123w
6,为什么穿越小说没人造个蒸汽机一步到位？,51,106,117w
7,男子用儿子死亡赔偿金打赏女主播 60 万元，这笔钱还能要回来吗？法律层面如何评价此类事件？,283,508,114w
8,民航局紧急通知禁止携无 3C 标识及被召回的充电宝乘境内航班，无 3C 标识充电宝有哪些安全隐患？,124,237,111w
9,既然郭靖是内功奇才，为什么40来岁才和九层龙象持平，而杨过36岁就能打赢十层龙象?,48,87,87w
10,日本首次在本土试射「远程导弹」，射程达 180 公里，这意味着什么？其远程导弹威力怎么样？,101,170,83w
11,小米发布了 REDMI 首款旗舰小平板 K Pad，仅 8.8 英寸，小巧便携，如何评价这一设计？,35,38,78w
12,天津的烤鸭和北京有什么不同？,115,251,70w
13,美国为什么热衷于开着飞机去敌人头顶扔炸弹？,28,38,67w
14,以前很多人家里都有家庭影院，为什么现在几乎看不到了？,38,51,63w
15,小米YU7发起24小时耐力挑战，该测试是为了体现电动汽车的哪些产品力？对电动汽车来说有哪些挑战？,25,29,59w
16,为什么拥有1.7亿人口的尼日利亚几乎毫无存在感？,101,361,59w
17,华为自研的仓颉编程语言将于 7 月 30 日开源，这款语言将如何影响未来的开发趋势？,89,220,59w
18,如何评价西华大学毕业典礼校长走进雨中致辞？,61,83,59w
19,警种这么多，为什么只有缉毒警察需要打码消音全方位保护，其他警种的人不用？,30,52,59w
