,title,answer_count,follower_count,detail_text
0,吉利汽车李书福努力拼了 3 年一直在新能源领域发力，为什么市值反而跌了 2000 多亿？,251,552,569w
1,杭州一 50 多岁外卖员疑路边猝死，每天跑 16-18 小时，背后哪些问题值得警惕？,237,428,367w
2,三部门发布通知「拟允许在北京、上海、广州等地设立外商独资医院」，外商独资医院有什么不同？会有哪些影响？,28,120,169w
3,马斯克将自己的脸合成到黑神话悟空上，如何看待马斯克这一举动？,598,1095,166w
4,如何看待网传刚接班的宗馥莉被娃哈哈员工集体起诉维权，娃哈哈则声明称「未收到诉讼信息」？,40,88,163w
5,为何《红楼梦》失败翻拍，黛玉总是首当其冲？,42,56,158w
6,现在小白能买AMD的CPU了吗?,25,46,79w
7,开篇只写主角，到底怎么才算是只写主角，更高境界的写法又有哪些？,22,30,70w
8,派出所电话通知配合调查，该怎么办呢？,21,31,59w
9,《黑神话：悟空》里，大家怎么知道隐藏boss在哪，是推理出来的么？,49,71,58w
10,如何评价周深新歌《请我不改》?,25,29,57w
11,广东湛江遭遇「摩羯」，台风天鸭群稳稳站立纹丝不动，台风为什么吹不动鸭子？这是什么原理？,155,603,56w
12,华为三折叠手机开启「盲定」，价格尚未公布， 4 小时超 82 万人预约，如何看待这一成绩？,401,674,49w
13,河南一超市被传倒闭大量顾客涌入连吃带喝一片狼藉，市监局回应「倒闭传闻不实」，如何看待此事？,231,556,49w
14,《红楼梦》从哪些方面体现了贾府的富贵奢华？,110,583,39w
15,如果你的孩子突然告诉你，他以后不结婚，不生孩子，不想像你一样那么累，你会同意吗？,12538,13098,38w
16,女朋友博士留级了，也不爱搭理我了，怎么回事?,81,146,37w
17,报道称铝热剂惊现俄乌战场，乌军无人机或投放铝热剂烧林，钢铁也能被铝热剂熔化，对局势有何影响？,68,136,35w
18,华谊兄弟总裁王中磊考虑将《黑神话：悟空》拍成电影，你看好这类影视化改编吗？有哪些难点？,579,759,30w
19,如何评价最近在《王者荣耀》职业联赛上爆火的，中单宝石流科研玩法？,38,59,21w
