,title,answer_count,follower_count,detail_text
0,如何看待金泰熙因养两个孩子五年空窗期潸然泪下说「我几乎把自己耗尽」？,93,243,404w
1,全家 26 人花 96 万坐「熊猫专列」，实际餐食与宣传不符，旅行社称视频中为摆拍道具，这算欺诈吗？,135,449,362w
2,iPhone 17 Pro 被吐槽「长得像充电宝」，这种「丑但实用」的创新你会买单吗？,130,254,269w
3,如何看待国家支持老旧住房自主更新、原拆原建，将对房地产市场有何影响？,90,475,258w
4,你心目中的排名第一的饮料是哪一款？,2096,2412,234w
5,何广智获得《脱口秀和 ta 的朋友们》第二季年度总决赛冠军，怎样评价他的表现？,52,94,152w
6,清华大学求真书院发表关于丘成桐数学领军计划声明，称数学领军计划正常组织秩序受到影响，哪些信息值得关注？,46,293,147w
7,羽毛球世锦赛男单半决赛，石宇奇vs赖浩俊，如何评价本场比赛？,24,27,127w
8,羽毛球世锦赛女单半决赛，陈雨菲90°崴脚依然 2-0 击败安洗莹，如何评价本场比赛？,44,75,123w
9,按现在的微信看，张小龙算什么水平的产品经理？,43,116,118w
10,苹果、三星发出律师函要求小米停止「偷袭营销」，什么是偷袭营销？小米会因此受到处罚吗？,228,556,116w
11,如何看待嗨球向 12 岁退队孩子索赔 266 万？,214,338,114w
12,iPhone 几年一换最划算？,71,162,111w
13,25-26赛季英超第三轮，曼联 3-2 绝杀伯恩利，如何评价本场比赛？,29,26,109w
14,当年风靡全国的《反恐精英》，为什么最后却是《穿越火线》摘了桃子？,67,188,100w
15,8月30日苏超联赛第十轮，无锡队2:0盐城队，如何评价这场比赛？,21,21,93w
16,既然《红色警戒》在国内影响这么大，当年为什么没有公司尝试开发国产红警？,80,213,74w
17,苏超第十轮，常州 1-1 客场平泰州 2 轮不败，如何评价本场比赛？,28,37,58w
18,如何看待 2025 工程院院士候选人刘建国曾被曝光拿单位科研成果给儿子报奖、多篇文章重复发表等问题？,447,1332,57w
19,张路指导预测国足前景，2034年打进世界杯，2038年世界杯决赛圈小组出线，这个设想能实现吗？,80,98,56w
