,title,answer_count,follower_count,detail_text
0,陈奕迅发文报平安「复活后先吃肉」，此前歌手叶晓粤辟谣「陈奕迅因新冠去世」，造谣者将承担哪些法律责任？,206,519,1450w
1,雷军称小米SoC芯片累计投入超135亿，这个投入在芯片领域算高吗？中国半导体供应链是否已非常成熟?,175,298,554w
2,网传虞书欣父亲侵吞国有资产 15 亿、官商勾结，本人回应「已对造谣者提起诉讼」，造谣者将承担哪些责任？,73,197,503w
3,如何看待福耀科技大学校长王树国三问中国教育？,245,430,348w
4,茅台股东大会招待晚宴改为自助餐，飞天茅台变蓝莓果汁，哪些信息值得关注？,39,99,285w
5,小米称网络黑公关案已告破，犯罪团伙操纵近万账号诋毁小米，如何看待此事？如何从法律角度解读？,438,801,253w
6,小米报案的网络黑公关案已告破，多名犯罪嫌疑人被采取刑事强制措施，这对新型网络水军犯罪有哪些打击作用？,30,53,222w
7,越南总理呼吁「世界银行为北南高速铁路项目提供资金支持」，这将对越南的经济发展带来哪些影响？,24,53,210w
8,地方专项债收储土地规模爆发式增长，地方政府下场发债买地，能在多大程度上稳住房价？,57,228,189w
9,澳洲野狗和中华田园犬很相似，它们之间有什么联系吗？,35,112,184w
10,5 月 19 日发布的首款鸿蒙折叠电脑华为 MateBook Fold 非凡大师，有何亮点值得关注？,591,1058,183w
11,如何看待公务用车要求政府集中采购，且应当选用国产汽车，优选新能源？,56,148,183w
12,2025 多哈世乒赛混双第二轮，王楚钦孙颖莎 3-0 获胜晋级 16 强，如何评价这场比赛？,42,54,179w
13,为什么给游戏充值，会有一单是“648”这么零碎的数，背后有什么设计原理？,22,33,149w
14,如何看待 MCN 机构商单分成只给「特厨隋卞」500 元？这个分成合适吗？业内一般是如何分账的？,517,1063,141w
15,为什么很多三四十岁的北京人都说「咱是一北京孩子」?,153,251,124w
16,「朱雀玄武敕令」成功改名为「周乔治华盛顿」，后续可能再次改名，我国法律对起名和改名的相关规定是怎样的？,18,40,115w
17,为什么其他动物幼崽都抢着吃饭，唯独人类幼崽需要求着哄着才吃饭？,3397,6072,114w
18,网友自曝在上海公园放生外来物种美国牛蛙，这是一种怎样的生物？会对生态环境造成影响吗？,19,28,109w
19,为什么香港会有英国法官？,19,71,108w
