,title,answer_count,follower_count,detail_text
0,电竞选手简自豪（Uzi）荣膺英雄联盟名人堂第二位成员，对此你有什么想说？,509,565,906w
1,如何看待网传清华大学姚班 2025 届延毕 20 人？,47,519,603w
2,安徽滁州凤阳鼓楼顶部瓦片发生大面积脱落，一年前刚花 340 万维修，可能是什么原因导致的？还能修复吗？,97,161,358w
3,医生提醒女性勿过度防晒，失眠抑郁的人大都缺维生素 D，怎样防晒才刚刚好？,136,445,334w
4,「朱雀玄武敕令」成功改名为「周乔治华盛顿」，后续可能再次改名，我国法律对起名和改名的相关规定是怎样的？,301,570,310w
5,云南蘑菇能不能让盲人看到小人？,49,219,308w
6,为什么西瓜这么甜却没人用它制糖？,819,2520,303w
7,5 月 LPR 报价出炉，1 年期和 5 年期以上均下调 10 个基点，如何解读？将带来哪些影响？,56,156,292w
8,美的方洪波首度回应与小米的竞争「战术上重视小米，但战略上并不害怕小米进来」，如何理解此言论？,157,274,255w
9,如何看待 Uzi 长文回应入选名人堂「没能捧起 S 赛冠军奖杯，一直都是我很大的遗憾」？,74,90,231w
10,华为首款鸿蒙电脑发售，定价 7999 起，该产品有哪些亮点？你是否会选择购买？,172,207,215w
11,如果全国每人都领到1块钱，是否等同于大家都没有领到1块钱？,228,313,213w
12,网传虞书欣父亲侵吞国有资产 15 亿、官商勾结，本人回应「已对造谣者提起诉讼」，造谣者将承担哪些责任？,558,1415,175w
13,北方多地气温直冲 40℃ 以上，河南、河北多地热到破纪录，为何高温这么强？还要热多久？,26,82,174w
14,越南总理呼吁「世界银行为北南高速铁路项目提供资金支持」，这将对越南的经济发展带来哪些影响？,150,353,170w
15,陕西出现1961年以来最严重旱情，为什么今年降水这么少？,211,432,167w
16,如何看待今年体操全锦赛北京队小将忘记舞蹈动作，不知所措临场尬舞？这个失误有多严重？,28,99,165w
17,网友自曝在上海公园放生外来物种美国牛蛙，这是一种怎样的生物？会对生态环境造成影响吗？,97,190,160w
18,姜文执导电影《英雄出少年》定档 7 月 15 日，你期待这部作品会带来怎样的突破？,36,67,154w
19,上班时忘记拉裤子的拉链，领导当着其他同事的面大声提醒我，该感谢领导还是恨领导？,116,147,113w
