,title,answer_count,follower_count,detail_text
0,《黑神话：悟空》全平台销量破 1000 万份，全平台最高在线人数达 300 万人，如何评价这一成绩？,1274,2152,1785w
1,胡玫导演的电影《红楼梦之金玉良缘》票房遇冷，风评不佳的原因是什么？,144,188,226w
2,手动挡车在安全性上有哪些优势？,74,93,86w
3,为什么长大后会觉得有「落差感」？,21,33,68w
4,如何看待全盲主播「诺子喵呜」靠听声辨位击败《黑神话：悟空》Boss「轱护院」？,239,894,57w
5,印度近期爆出多起强奸事件，受害者从 4 岁女童到 31 岁女医生，为什么印度频发恶性性侵事件？,130,222,56w
6,如何评价檀健次、周依然主演的古装剧《四方馆》？,17,19,55w
7,为什么《步步惊心》里面四爷有福晋了，若曦却还是想嫁给他？而对八爷有福晋却很介怀？,127,417,51w
8,俄「高加索」港一渡轮遭袭，俄官方称美军机曾飞越附近空域，二者是否有关联？哪些信息值得关注？,24,46,48w
9,为什么《黑神话：悟空》没有地图？是刻意这么设计的，还是团队觉得地图是最难的环节？,141,280,45w
10,媒体报道「中国象棋第一人」王天一涉嫌「买棋」又「卖棋」，被批准逮捕，具体情况如何？,89,235,38w
11,有人吐槽《黑神话：悟空》中的二郎神杨戬表情僵硬，是美术&建模问题还是技术问题呢？,178,392,32w
12,绿灯还剩 3 秒就停下来，为什么反而被骂了呢？,322,423,31w
13,ESP 系统如何在湿滑和冰雪路面优化车辆稳定性？,13,28,31w
14,《黑神话：悟空》里的「黄风大圣」为什么会黑化？,10,25,31w
15,有什么副业可以稳定一天赚五十?,285,911,31w
16,如何用简短的一段话给外国朋友讲明白《黑神话：悟空》的剧情设定？,22,29,31w
17,你是什么原因导致剖腹产的呢？现在后悔吗？,270,440,31w
18,如何看待云南大理州摸排出35-55岁大龄未婚男性3万余人?,219,541,31w
19,内蒙古 24 人采摘沙葱韭菜花被查处，「非法采摘野生植物」，大量采摘野生植物对当地会产生哪些影响？,69,170,31w
