,title,answer_count,follower_count,detail_text
0,清华查处师生涉「黄牛」活动，两教职工被行拘，如何看待名校参观热催生「校园黄牛」？谁之过？,183,459,356w
1,明家犯罪集团案一审宣判，明国平等 11 人被判死刑、5 人死缓，具有哪些警示意义？,231,446,286w
2,印度首批特斯拉 Model Y 正式交付，全部产自上海超级工厂，起售价近50万人民币，商业上如何解读？,99,349,172w
3,DeepSeek-V3.2-Exp版本更新，有哪些信息值得关注？,42,187,154w
4,82岁老奶奶听信偏方，活吞八只青蛙被送医，活吞青蛙有什么风险？,55,98,136w
5,如何看待高盛称「铜是新石油」的观点？,34,152,128w
6,如果阿莫林下课，曼联换帅应该选谁？,31,38,80w
7,如何评价2025年9月米哈游《绝区零》2.3版本前瞻直播【可曾记得梦】？,40,40,75w
8,看完南昌的海昏侯你有什么感觉？,98,284,73w
9,如何评价《崩坏：星穹铁道》3.6 剧情任务「于长夜重返大地」中长夜月的表现？,18,23,72w
10,又一批爱泼斯坦相关文件公布，马斯克出现其中，这会对他产生影响吗？,27,66,72w
11,车主酒后开「辅助驾驶」坐副驾睡着，利用网购「智驾神器」绕过汽车检测被判拘役，怎么看待此事？,127,233,72w
12,百度近期开源 Qianfan-VL 系列视觉理解模型，有哪些亮点值得关注？,27,43,71w
13,天才与普通人的区别是什么？,88,446,69w
14,LV 首尔开餐厅 3 只牛肉饺子 243 元，这一价格是否合理？你看好 LV 跨界做餐饮吗？,194,275,66w
15,司机称在上海办事遇「丁义珍式」窗口，还张贴「问路 100 元」标语，如何看待此事？,82,212,65w
16,《英雄联盟》后期极强的英雄有哪些？,56,84,65w
17,当你孩子在学校遭遇来自同学的“物质鄙视链”时，比如自己家衣服普通，鞋子普通，你会怎么说？,26,40,64w
18,诺贝尔文学奖，真的能代表世界文学的「最高水平」吗？,17,39,62w
19,「不为需要，只为心动」的情价比正成为消费新驱动力，怎样看待这种心理变化？你为情绪价值买过哪些单？,57,196,59w
