,title,answer_count,follower_count,detail_text
0,河北一蜜雪冰城招牌变绿色，因当地不让用红色招牌，这种要求合理吗？标志性颜色对品牌有多重要？,963,1342,1768w
1,中国石油、石化、能建、中航工业等多家央企密集宣布回购增持，释放哪些信号？带来哪些影响？,259,807,663w
2,同样都是小麦，为什么西方发明的是面包，而中国却拿去做了馒头？,201,504,532w
3,美国一公司称复活约 12500 年前灭绝的恐狼，可信度有多高？若属实未来还能复活哪些已灭绝的动物？,73,197,321w
4,4 月 9 日美国的所谓「对等关税」政策正式落地生效，接下来将有哪些应对手段？,211,508,320w
5,单位领导有事让我替他去开会，刚开会上级领导对我发火「你有资格参加这个会吗」，我该怎么办？,220,326,319w
6,为什么新能源车企在逐渐放弃机械门把手？,134,303,269w
7,巴拿马称，李嘉诚的港口合约存在违规，有哪些信息值得关注？会对长和港口交易带来哪些影响？,22,58,252w
8,日媒称演员广末凉子因殴打医护人员被捕，对她的职业生涯有什么影响？,125,295,229w
9,24-25赛季NBA常规赛湖人 120:136 雷霆，如何评价这场比赛？,113,111,187w
10,中国特别想变成消费大国，美国特别想变成制造大国，是这样吗？为什么都想活成对方的样子？,910,2596,155w
11,掘金在季后赛前夕解雇主教练迈克马龙，以及总经理卡尔文布斯，如何看待掘金的季后赛前景？,118,162,154w
12,24-25赛季NBA常规赛勇士 133:95 太阳，如何评价这场比赛？,16,19,120w
13,如何评价 2025 年 4 月米哈游《崩坏：星穹铁道》3.2 版本卡池，遐蝶、忘归人、椒丘、黄泉？,65,62,118w
14,周鸿祎称反感企业不招 35 岁以上的人，如何看待他的观点？35+求职者都面临哪些现实困境？,43,62,109w
15,将战斗机弹射座椅直接移植到汽车上是否可行？,31,36,90w
16,如何评价 2025 年 4 月国产动画《凸变英雄X》？,24,36,88w
17,若你能拿下暴雪《星际争霸》IP授权，做MMO还是手游更赚钱？,34,34,79w
18,有哪些科学家终其一生研究一种新颖理论最后却被证实是错误的？,19,74,72w
19,河北承德隆化县一养老院发生火灾，已致 20 人死亡，具体情况如何？有哪些信息值得关注？,18,50,72w
