,title,answer_count,follower_count,detail_text
0,商务部表示为维护国家安全和利益，决定加强两用物项对日本出口管制，什么是两用物项？此举会带来哪些影响？,414,924,753w
1,宝妈吐槽娃被公公满身酒气熏醉，宝宝「小脸通红，精神迟滞」，酒气也会醉人吗？这对婴儿影响有多大？,113,288,333w
2,92 年小伙看到 12 岁养女作文后泪崩，这篇作文温暖在哪里？为什么能戳中大家的心？,95,277,200w
3,高盛发布最新研报，预计 2026、2027 年中国股市将每年上涨 15% 至 20%，你怎么看？,208,658,185w
4,为什么只有中国发明了皮蛋?,49,174,171w
5,瑞士冻结委内瑞拉总统马杜罗在瑞资产，此举是否合法？会有哪些连锁反应？,397,767,156w
6,霸王茶姬通报店员「手打」奶茶，为跟风网络热梗博流量摆拍，予以辞退，该门店无限期停业整顿，如何看待此事？,43,77,141w
7,网友称中彩票 500 万，先捐 10 万再交税，比先交税再捐，到手的多，这是真的吗？能多多少？,135,228,140w
8,巴菲特为什么清仓了比亚迪？,158,533,138w
9,为什么2025年全部输入法变得非常难用？（除了五笔）?,56,104,133w
10,为什么微波炉发明了几十年，始终无法作为主流的烹饪手段？大多数情况以加热为主?,62,131,118w
11,终于爆发！林葳 23分5助 + 常规时间三分绝平，俄勒冈惜败罗格斯大学，如何评价林葳这半年的进步？,19,29,108w
12,太二数次改招牌，最新版本是「鲜料川菜」，为什么放着酸菜鱼不做，跑去做川菜？转型可能面临哪些问题？,42,100,103w
13,经典惊悚片《闪灵》确认引进中国内地，对此你有哪些期待？,20,26,98w
14,《疯狂动物城2》累计票房超42.5亿，超《复联4》成为中国影史进口片票房冠军，如何评价这一成绩？,17,34,96w
15,委内瑞拉发布「搜捕美国侵略支持者」等多项紧急防御措施，这意味着什么？对现状能有何改变？,78,189,92w
16,中韩元首在京举行会谈，哪些信息值得关注？,61,136,88w
17,“最快女护士”张水华宣布辞职，放弃稳定的体制岗位，走向不确定的运动和网红道路，她是怎么考虑的？,79,121,86w
18,美国能直接抓捕委内瑞拉总统，现行国际危机处理机制还有效吗？联合国还能在国际冲突中发挥什么实际作用？,48,77,76w
19,马杜罗在美国纽约南区联邦地区法院首次出庭，称自己仍是委内瑞拉总统、「我无罪」，他可能面临怎样的判罚？,564,1297,71w
