,title,answer_count,follower_count,detail_text
0,林诗栋 2-3 爆冷输泰国 16 岁小将提塔帕-普里查扬，如何评价本场比赛？,183,266,460w
1,一家三口打赏650万赖到女儿身上，要求以未成年人身份退款，真相是如何找到的？反映出家庭教育哪些问题？,104,302,134w
2,G胖认为，开发者最大的错误之一就是把玩家自己琢磨出来的轮椅套路当成作弊一刀砍掉，你同意他的看法吗？,100,267,120w
3,如何评价《生化危机：爆发夜》开分烂番茄98%，成了媒体评分最高的游戏改编电影？,25,33,102w
4,有哪些古迹，是李白、杜甫、苏轼等历史人物真正到访过，而今天我们仍可以去看的？,18,38,72w
5,为什么《魔兽争霸3》吉安娜为了几个兽人杀了自己老爸？,309,349,70w
6,如何看待钟薛高创始人力挺西贝，说西贝要是倒了，是中国餐饮行业的倒退？你认同这一评价吗？,180,208,67w
7,钟南山团队发现 73% 的肺癌病例来自非高危人群，为啥非高危人群占多数？传统肺癌筛查标准需要调整吗？,188,575,65w
8,苏轼为何是普通人的榜样与偶像？,68,83,63w
9,什么美食是带有故事的，让你久久不忘呢？,62,121,62w
10,孩子犯错，爸爸在教育奶奶却护着。该怎么办？,41,51,59w
11,你做过的哪一件非常随机的事情给你带来了意想不到的惊喜？,34,56,59w
12,为了省钱你做过最「抠」的一件事是什么？,19,37,59w
13,电视剧《交锋》中，谁是内鬼？,23,40,59w
14,‌NPD 最明显的特征有哪些呢？,160,657,59w
15,曝一患者闯产科门诊向医生扔粪便，这是真的吗？网传该患者在此院分娩后出现阴道瘘并会阴裂伤，这有多严重？,163,546,59w
16,美心低至六七折、29.9 元礼盒爆卖 200 万件，月饼告别「礼赠时代」了吗？反映出怎样的消费趋势？,166,406,59w
17,动物可以聪明到什么地步？,277,1960,59w
18,在 AI 盛行的时代，大学生到底要学什么才不会被淘汰？,40,90,59w
19,贾国龙恳请监管部门厘清高流量网络账号的言论边界，区分正常舆论监督和商业诋毁等，哪些信息值得关注？,241,364,59w
