,title,answer_count,follower_count,detail_text
0,「鸡排哥」每天睡三四个小时，怕辜负顾客不舍得休息，「鸡排哥」为什么爆火？景德镇文旅该如何接住这波流量？,372,767,171w
1,得力 CEO 就辞退跛脚员工道歉，称当事人不愿回来入职，这一情况能索赔吗？如何避免此类就业歧视再发生？,54,120,150w
2,如何看待儿子成绩三连跌，妈妈怒退国庆机票，称「只有奖惩分明才能让他明白努力的重要性」？,40,66,85w
3,以色列总理就空袭多哈向卡塔尔道歉，以方为何此时道歉？是迫于哪些压力？这会带来哪些影响？,317,569,84w
4,所谓的「反侦查能力强」具体指的是什么？,272,10061,84w
5,真的有把碗打碎也不会发火的父母吗?,5676,6288,84w
6,2025 全国田径冠军赛，吴艳妮 100 米栏 12 秒 90 力压林雨薇夺冠，如何评价这一表现？,36,65,83w
7,苏醒称「只有西安胡辣汤是真胡辣汤，河南的不是」，如何看待此番言论引发的地域美食争议？,348,385,82w
8,10月14日ig能打过T1吗?,29,33,82w
9,「节前综合症」蔓延，如何保持专注？避免在放假前最后关头出错？,66,134,82w
10,中国的汽车全部变成电动汽车后，我国每年的石油消费量能降到多少？,77,335,82w
11,美国亚利桑那州洪水导致 1000 个丙烷罐被冲走，这可能造成哪些潜在危险？,24,32,79w
12,卢伟冰称小米 17 系列销量有信心超 15 系列，这个信心来源于哪里？小米后续该怎样提升高端市场地位？,68,97,76w
13,目前机器人研究热点是什么？,42,685,74w
14,国庆中秋即将来临，你准备待在家里还是去旅游？,132,203,74w
15,爬泰山失联 20 多天的 28 岁小伙遗体已找到，死亡原因尚不明确，独自登山需要注意哪些安全问题？,20,71,74w
16,电视剧《亮剑》中，秀芹牺牲，为什么和尚哭得比李云龙还惨？,62,154,74w
17,如何评价 2025  大湾区电影音乐晚会上各明星的唱功？,25,49,66w
18,为什么《凡人修仙传》中没有越境界杀敌?,48,79,59w
19,DeepSeek-V3.2-Exp 和 Qwen3-Next 哪个才是未来？,18,169,59w
