,title,answer_count,follower_count,detail_text
0,12 月 2 日离岸人民币兑美元跌破 7.28，日内跌近 350 点，发生了什么？未来怎么走？,157,435,627w
1,研究证明岸蟹能够将疼痛信号传递至大脑处理，结论若仅是人类必须更人道的处死甲壳类，有任何意义吗？,391,759,303w
2,6 岁女儿被指蹭跑全马，其父亲涉违规将被处罚，具体情况如何？儿童跑全马会对身体造成伤害吗？,193,316,296w
3,如果你是分支叙事类游戏的策划，设计什么样的死亡结局，能勾起玩家对剧情的探索欲而非挫败感？,31,91,72w
4,孩子对升学感到焦虑，我安慰她条条大路通罗马，她却问我「罗马在哪」，该怎么开解她？,69,82,70w
5,大家都认为《星鸣特工》人物设计就是最大的问题，那为什么所有人都被解雇了却留下了人物设计师？,26,19,69w
6,为什么要使用环形缓冲区？,23,374,59w
7,为什么感觉自己好像永远跳不出一个圈子，每天像 NPC 一样活着，怎么改变？,255,1055,59w
8,如果中国通过植树造林的方式把整个塔克拉玛干沙漠改造为森林对世界有什么影响和意义？,30,52,59w
9,唐僧扫塔为什么不从最高层往下扫，而是从下往上扫？,354,665,58w
10,诸葛亮对王朗说「我从未见过如此厚颜无耻之徒」，如果王朗回「嘿，那你今天就见到了」，会怎么样？,144,240,58w
11,《原神》接下来的双龙复刻你们怎么看？,36,33,55w
12,日本也有人意识到，如今片假名泛滥的情况，那为何不设法遏制？,50,109,54w
13,越南国会通过北南高铁投资政策决议，对越南国家发展战略有何重要意义？,26,49,54w
14,人人网停止服务无法登录，客服称恢复时间未知，曾凭借「偷菜游戏」开心农场火遍大江南北，它出现了哪些问题？,88,209,52w
15,如何看待华为尊界S800 48小时预定2108台？,126,196,48w
16,如何评价孙乾，简雍，糜竺三人？,24,40,46w
17,为什么一到冬天就犯困，并且越睡越困？,50,110,40w
18,职场最重要的能力是什么？,1686,6784,40w
19,古代匪祸横行为什么不抢劫八百里加急，只有一人一马，哪怕信件没什么价值，一匹马的价值可不少啊?,105,230,40w
