,title,answer_count,follower_count,detail_text
0,为何泰柬冲突仍在继续？双方矛盾有调和的可能吗？,458,1150,2910w
1,蜜雪冰城进军北美，外卖预售套餐 3.99 美元，能复制国内的成功吗？可选 200%糖度，真的好喝吗？,102,282,644w
2,“碰一碰”支付比“扫一扫”还方便，可为啥这么久都没火？,1083,1596,242w
3,陕西铜川一教师疑似微信群发言希望学生「全都甲流」，教育局正调查，如何看待这一言论？,146,291,187w
4,2025 式人民警察制式服装正式列装，新警服有哪些变化值得关注？,21,49,176w
5,360 回应「前高管玉红指控周鸿祎财务造假」，称全背离事实，具体情况如何？,63,234,130w
6,中国卫星与美「星链」卫星惊险「擦肩」，相距仅 200 米，到底怎么回事？为什么会出现这一状况？,40,183,124w
7,咪咕为何大幅下调 CBA 转播报价，这对 CBA 商业价值有何影响？,27,38,122w
8,泰国出动 F-16 空袭柬埔寨弹药库，此次冲突双方的装备实力对比如何？还有哪些「杀手锏」没投入战场？,25,86,121w
9,「天价救护车」事件涉事医院被罚没 8.7 万元，具体涉及哪些违规行为？这场争议背后哪些问题值得深思？,38,105,119w
10,如果你有300万存款，你还会继续辛苦上班吗？为什么？,2649,6660,107w
11,35 万玛莎拉蒂两天被抢空，暴降 54 万，如何看待豪车以价换量的方式？豪华品牌如何打破这一怪圈？,302,847,107w
12,我囤了1000把剑卖给铁匠，他依然原价收购，什么情况游戏会采用更真实的经济系统？,93,172,104w
13,特朗普称自己执政近一年来在经济方面取得了成功，但赢得中期选举很困难，赢的概率有多大？会有哪些影响？,31,91,103w
14,不少摊主在摊位「打窝」，卖甘蔗先铺甘蔗皮，卖衣服先撒包装袋，这种做法真能吸引顾客吗？你会因此而光顾吗？,89,375,101w
15,如何看待最近的新梗「爱你老己，明天见」？它为何能迅速引发共鸣？,41,101,98w
16,老鼠为什么没能成为人类的食物？,38,83,91w
17,如何评价孔二狗导演，郭京飞主演的东北年代剧《老舅》？,16,27,86w
18,同仁堂回应「磷虾油磷脂含量为 0」，称企业未经授权擅自使用「北京同仁堂」字样，涉事企业将承担哪些责任？,21,59,81w
19,2025 年，有哪些瞬间让你觉得「住」得好才是真的？,18,34,71w
