,title,answer_count,follower_count,detail_text
0,联合国报告称全球「水破产」时代已来临，什么是「水破产」？会对我们的生活造成哪些影响？,189,522,1361w
1,为什么第四代住宅普遍不被大家接受？,183,518,405w
2,小米用户称天冷前轮转向会发出「咯噔」声，官方称是正常现象，车企口中的「阿克曼角」现象到底是怎么回事？,85,202,350w
3,当亲戚一直追问你的工资，打破砂锅问到底，不能翻脸的那种，你会怎么办？,293,321,303w
4,鱼从来没上过陆地，为什么知道玉米粒可以吃？,109,262,293w
5,戴比尔斯时隔一年再降价，其钻石库存积压超20亿美元，拍卖成交率下滑，传统钻石商业逻辑是否已走到尽头？,31,79,255w
6,索尼官宣剥离电视业务，正式与 TCL 合资持股 49%，这是否意味着日系电视品牌在全球市场的式微？,89,188,249w
7,「袁记云饺」创始人为90 后体育生，靠卖饺子年入 25 亿，其商业模式有何优势？又面临哪些挑战？,35,67,217w
8,同事跟我同一岗位，却总是以类似领导命令的语气要求我的工作，我该怎么办？,68,245,201w
9,女子称网购盒马斑节虾煮熟渗出蓝色液体，客服称不影响食用，蓝色液体是怎么来的？食用对健康有影响吗？,35,192,151w
10,《明日方舟：终末地》公测值得入坑吗？,80,88,148w
11,为什么字节跳动喜欢不安排任务让员工自己探索，然后每周都问一次这周有什么产出？,19,80,111w
12,相对论那么火，为什么中学物理不讲、大学也不讲相对论？,44,91,110w
13,加拿大总理卡尼达沃斯演讲引发全球赞誉，请问从市场角度看卡尼的「旧秩序已去、中小大联合」的主张能实现么？,125,313,108w
14,拼多多股价连跌 7 日，市值跌破 1500 亿美元，如何解读？还有哪些信息值得关注？,29,63,108w
15,如何评价《一人之下》漫画第750（797）话？,32,32,107w
16,消息称阿里旗下芯片公司平头哥拟独立上市，可能性有多大？如何解读阿里这一战略部署？,24,117,101w
17,重庆马拉松一跑者在终点不远处倒地去世，通报系个人身体原因所致，可能是什么情况？此类赛事会管理更严吗？,29,65,101w
18,癌症妈妈为保险碰瓷，被儿子怒斥「不要害别人」，为何引发共情？「暖心」之外，反映出怎样的代际沟通问题？,23,59,101w
19,如何看待西咸新区的发展潜力？,22,62,101w
