,title,answer_count,follower_count,detail_text
0,男童在黄龙钙化彩池小便，景区禁其全家再入园，如何看待景区的做法？,321,509,386w
1,90后女子后背疼，含硝酸甘油舌下片并开车9分钟去急诊，确诊心梗，这些自救行为哪些正确，哪些还能更稳妥？,29,261,338w
2,如何看待大司马直播吐槽卡普空「不仅不给赞助还要收钱」，并对比蓝洞（PUBG）的大力赞助？,91,149,248w
3,如何看待有人通过豆包买保险，结果豆包编造订单，受害人支付的却是个人二维码，还被立案了？,38,87,178w
4,野马在澳大利亚泛滥成灾，在中国可卖上万元，澳洲人为何不出口？,76,181,175w
5,为什么吕小军在退役一两年后肌肉会掉那么多？,29,91,173w
6,如何看待问界M6预订量突破100000台？,73,128,150w
7,95 后年轻人返乡帮父亲一起养蛇，凭六万条毒蛇年入百万，利润真能这么高吗？毒蛇都有哪些价值？,94,209,142w
8,霍尔木兹海峡船舶通行再次完全中断，全球能源与航运要面临多大冲击？接下来油价会怎么走？,281,710,119w
9,欧尔班执政 16 年突然败选，匈牙利政坛将迎来哪些变局？击败欧尔班的毛焦尔又是何人？,64,176,116w
10,演员文章在上海开饭店，你如何看待他转型餐饮业？,94,180,115w
11,比亚迪财务总监年薪1013万元，多名高管薪酬迈入千万级，在业内是什么水平？车企薪资在市场上竞争力如何？,36,107,115w
12,《王者荣耀世界》为什么刚开服就被大多数玩家吐槽，这款游戏的问题到底出在哪里？,188,247,114w
13,佛山莫氏鸡煲改用温氏土鸡，刺激公司市值上涨超 9 亿元，对此怎么看？温氏该如何接住这「泼天富贵」？,26,57,109w
14,媒体称每天做三顿饭，肺癌风险高 2.1 倍，真的是这样吗？油烟机怎样用能把风险降到最低？,190,512,108w
15,如何评价阿里云百炼Coding Plan Lite停止续费和升级、自动续费将自动失效?,25,61,97w
16,美伊谈判刚不欢而散，特朗普就下令海军封锁霍尔木兹海峡，有何意图？要效仿委内瑞拉模式吗？会带来哪些影响？,1651,2849,95w
17,有哪些电影当时上映反响平平、票房不佳，时隔多年以后却被奉为经典？,148,744,93w
18,为什么美国汽车产业和航空产业持续强大，但是造船业简直一烂百年？,45,110,87w
19,如何看待近期的耳机复古潮？为什么年轻人突然放弃无线耳机，转回有线？,56,90,86w
