,title,answer_count,follower_count,detail_text
0,亚运会男篮铜牌赛，中国男篮 70-79 伊朗男篮，如何评价本场比赛？,434,571,1308w
1,如何看待潮州一腊味厂使用死因不明的猪肉加工肉脯，经检测猪病毒阳性，警方已立案？会对健康造成什么影响？,231,488,547w
2,如何评价河南40岁数学老师自费 300 万拍的电影票房仅有 2.4 万元？普通人能做电影梦吗？,106,183,442w
3,手机掉在网约车上，司机要价五六百才肯归还，我该如何维权？,121,229,265w
4,名古屋亚运会为啥办得这么抠搜？是真没钱，还是背后有啥心思？,90,141,158w
5,如何评价孙艺珍、池昌旭主演的韩剧《挑情丑闻》？,19,46,158w
6,许嵩与冯禧官宣结婚，女方是其多年粉丝且两人相差 14 岁，你如何看待这对「偶像与粉丝」的结合？,339,674,156w
7,司机好心补路、拉绳警示，导致路过女子被绳索勒颈身亡，被以过失致人死亡罪逮捕，如何从法律角度解读？,325,629,155w
8,疑谷歌 Gemini4Pro 「偷跑」上线，网传碾压 GPT-6Astra，如何评价？,35,155,153w
9,老外的厕所究竟叫不叫“WC”？,36,64,153w
10,如何看待2026年9月20日，ZCode承诺开源超过1天但还没开源？,52,122,153w
11,有观点称于东来正被「大家长」人设绑架，是这样吗？为什么宠员工叙事曾让他圈粉无数，如今相同话术却被嘲？,41,93,153w
12,佟丽娅拒绝参与行业奖项评选，不愿承受获奖后非议，如何看待这一选择？作品口碑能否替代奖项认可？,72,124,153w
13,猫为什么敢咬主人，它不怕被打被抛弃吗，它忍心下口吗，它不爱主人吗?,38,58,146w
14,日本名古屋亚运会为什么混乱不堪？,31,59,139w
15,沙特关键输油管道遇袭停运，沙特阿美下月全面暂停对欧洲原油交付，该管道日均出口 500 万桶，有何影响？,25,78,132w
16,编程领域「代码能跑就不要动它」，是普遍真理还是技术债借口？,40,77,128w
17,如何看待lovelive最新的团鸟团加入了缪斯角色南小鸟？,26,42,124w
18,如果你月薪5w，你还会吃20元的快餐吗？,181,233,119w
19,网贷为什么敢借钱给根本还不起的人？,51,129,109w
