,title,answer_count,follower_count,detail_text
0,台风「巴威」直径超1500公里、超强级别维持达4天，这意味着什么？登陆时破坏力将有多大？,71,228,919w
1,如何看待2026年世界杯1/8阿根廷对埃及比赛最后5分钟内，主裁判不吹罚阿根廷队禁区犯规？,503,716,657w
2,为什么今年“一人一车房车自驾游”逐渐消失在自媒体视野中？,79,203,408w
3,美加墨世界杯八强已全部确定，如何评价这个阵容？有哪些看点？谁能走到四强？,101,190,393w
4,埃及球员怒喷裁判不公正称世界杯被内定，大量球迷吐槽阿根廷脏，这场裁判真的有问题吗？,290,390,391w
5,美军再袭伊朗致多人受伤，伊朗总统启程回国，强度是 10 天前四五倍，如何看待此轮打击？,123,281,389w
6,小米汽车新产品系列定名为「skynomad」，如何解读这一名称背后的含义与品牌策略？,123,177,388w
7,字节外包违规薅公司零食薅出了 1 万块被追责，那有没有安全、合法的「薅公司羊毛」的方式？,114,379,369w
8,吐槽 DeepSeek 面试的华为天才少年李博杰被投资人控诉诈骗跑路，哪些信息值得关注？,32,82,227w
9,现在买房是机会吗?,80,200,177w
10,一景区 NPC 与游客互动掰手腕被掰断手臂，事后被游客拉黑，是否算是工伤？景区员工受伤该由谁来赔偿？,35,102,166w
11,广西强降雨已致 6 人死亡 11 人失联，已紧急转移安置 13 万人，目前当地救援、安置情况如何？,48,112,162w
12,为什么在日本游戏里“忍者”多半都是正义一方，而国产武侠游戏里“杀手”都是邪恶一方呢？,55,99,160w
13,阿根廷对阵埃及判罚引争议，主裁回应称人们看比赛会有不同观点，自己判罚非常公平，裁判判罚有多大的自主权？,32,37,158w
14,苏宁彻底清仓家乐福中国，52 亿入场 200 万离场，为何会走到这样的境地？老牌商超未来出路在哪？,23,57,157w
15,为什么这一届世界杯，哈兰德这么出圈？,41,65,153w
16,周星驰新作《功夫女足》定档，该片能复刻《少林足球》的高光吗？冲击高票房难度有多大?,362,444,149w
17,山西一小区使用楼顶高压雾化喷淋系统降温，喷淋 10 分钟地面直降 12℃，这种方式实用吗？值得推广吗？,142,349,131w
18,世界杯 1/8 决赛，阿根廷 3-2 逆转绝杀埃及，如何评价本场比赛？,2835,3517,129w
19,为什么很多恋与深空玩家又希望敖尹回归了？,209,400,129w
