,title,answer_count,follower_count,detail_text
0,泰国方面吐槽亚运会「选手在官方餐厅吃不饱，只能去外面吃吉野家」，本届亚运会的草台程度还能再上新高度？,175,309,646w
1,中国男篮 77-97 不敌日本男篮无缘决赛，失利的原因是什么？暴露了当下中国男篮的哪些问题短板？,231,303,598w
2,如何解读住建部「4楼及以上住宅都要加装电梯，解决老年群体上下楼问题 」？具体实施存在什么难点？,163,394,543w
3,为什么这两年加多宝彻底销声匿迹了？,215,553,434w
4,亚运会大巴迷路，司机打开纸质地图找方向，韩国选手吐槽「传奇司机」，日本不至于连导航都没普及吧？,79,160,328w
5,特朗普称美国将获得对格陵兰岛安全「永久控制权」，丹麦称下周签署协议，保留主权，这是变相拿下格陵兰了吗？,123,224,316w
6,周鸿祎称 「吃过一次亏，不会再投资新能源车」，他在新能源赛道踩了什么坑？其投资逻辑发生了哪些转变？,89,210,305w
7,如何评价31岁博士辞医院工作去送外卖、做驻唱？现代社会如何看待人选择生活方式的自由，探索生活的可能性？,267,524,291w
8,蒸十笼包子，最上面的先熟还是最下面的先熟？,916,1895,253w
9,在岸、离岸人民币兑美元双双升破 6.7，创 2023 年以来新高，受哪些因素影响？,99,240,234w
10,曝 IG 投诉前 LPL 解说 Wayward 成功并致其无限期禁播，对电竞直播言论边界有何警示？,38,60,216w
11,如何看待智谱就上传用户本地仓库数据道歉，称已修复，将开源 ZCode？,62,150,209w
12,为什么英文称中国为 China，而不是按照中文读音叫 Zhongguo？,40,91,203w
13,松岛辉空说亚运会日本男乒「只发挥50%-60%也有机会击败中国队」对此你怎么看？,121,158,200w
14,家委会私自用一千元班费给老师买礼物遭其他家长质疑，家委会有权这么做吗？类似事件层出不穷，根源在哪？,100,145,196w
15,为什么有些家长会告诫孩子，尽量不要找单亲家庭长大的孩子结婚？,2523,6934,163w
16,如何看待黄斌连发多篇炮轰罗永浩？他称罗永浩经常为鸡毛蒜皮的事折腾全公司，罗永浩企业管理水平到底如何？,34,71,153w
17,有什么很有意思的考古事件？,174,5258,147w
18,沈鼓集团上市 2 日 4 次触发临停，盘中涨近 300%，哪些信息值得关注？,23,48,142w
19,「不打不相识」的对抗路友情可以算是作品中的老套路了，为什么我们还能看得津津有味？,30,71,134w
