,title,answer_count,follower_count,detail_text
0,如何看待长江大学在读硕士研究生李文鑫入选全球前 2% 顶尖科学家榜单？,43,202,241w
1,西贝全国门店对菜品进行大幅调价，部分菜品降幅超 20%，此举出于什么考虑？能挽回消费者吗？,138,205,180w
2,如何评价“鸡排哥”在景德镇文旅座谈会的发言？,226,497,168w
3,四川一初中 8 人宿舍住 9 名男生 1 人轮流挤睡，校方称已连夜增设床位，校方管理存在哪些问题？,67,113,128w
4,一个碗坚持活过两百年，就会被人当作古董，我把我的碗保存好，过了两百年，也能卖个好价钱吗?,229,313,107w
5,男子因做过一次心理咨询被医院上报为「重大精神疾病管控人员」，导致招考政审未通过，具体情况如何？,60,278,106w
6,罗永浩称手机厂商「小字」宣传是普遍陋习，这反映了怎样的行业现状？,84,132,105w
7,根据英、法、德发布的联合声明，联合国 2015 年以前对伊朗的相关制裁已重新生效，这意味着什么？,48,115,93w
8,美参议院否决共和党与民主党版本拨款法案，联邦政府正式关门，此次矛盾的核心是什么？和以往相比有何不同？,44,106,91w
9,你听过哪些关于大熊猫的“冷知识”或“误区”？,39,94,84w
10,2025 年国庆假期宅在家里，有哪些值得花时间看的电影、电视剧、综艺？,50,161,82w
11,美国中西部粮仓爆满，最大买家中国却转购巴西大豆，这一贸易转向可能会带来哪些影响？,305,699,81w
12,堵车最根本的原因是什么？是路太窄车太多吗？,43,60,75w
13,如何看待儿子成绩三连跌，妈妈怒退国庆机票，称「只有奖惩分明才能让他明白努力的重要性」？,541,886,67w
14,儿童舞《龟兔又赛跑》爆火，网友纷纷效仿舞蹈动作却坚持不下来，为什么小朋友做感觉很轻松成年人却很难？,19,38,65w
15,动漫中，令你印象最深刻的女反派是谁？,54,90,64w
16,篮球为什么没有守门员？,27,33,62w
17,如何评价路阳执导，邓超、董子健主演的电影《刺杀小说家2》？,30,45,59w
18,今年是怎么了，为什么这么多省搞起了业余足球赛?,61,93,59w
19,国庆中秋八天假期，长途旅行、周边游还是宅家休息呢？,77,124,59w
