,title,answer_count,follower_count,detail_text
0,郑钦文离开法国备战北美赛季，无缘中国代表团闭幕式旗手，如何看待此消息？你认为谁还有机会当旗手？,154,335,616w
1,因工人素质、基础设施问题，富士康从印度越南「回归」中国内地，如何评价富士康这一调整？,213,496,588w
2,美股开盘大跌，英伟达、特斯拉跌超 10%，马斯克怒喷美联储「不降息很蠢」，市场何时企稳?,362,1194,409w
3,巴黎奥运女乒决赛，陈梦与孙颖莎对决，内战双方均没教练，这是为什么？,171,340,297w
4,张博恒和苏炜德落地失误，李小双再怒斥体操教练组「平时训练要求不够高」，是这样吗？体操团队出了什么问题？,52,111,234w
5,怎么看待第 37 届百花奖获奖名单贾玲的《热辣滚烫》2 提 0 中？,78,93,196w
6,《逆行人生》中徐峥一个月送2000单为什么能挣一万五千元？,26,32,133w
7,新能源汽车为什么要取消传统仪表盘？这样做的目的是什么？对安全性有什么影响？,52,71,109w
8,人民币两个交易日飙涨1500点，离岸价、在岸价倒挂，人民币一再升值，有哪些受益方向？对外贸等有何影响？,22,43,103w
9,“斐波那契汤”（今天的汤=昨天的汤+前天的汤）味道是收敛的吗？,16,46,100w
10,《魔兽世界：大地的裂变》暴雪其实用心去设计了，为什么玩家锐减？,331,418,95w
11,职场新人应如何看待付出与回报不成正比？,52,52,92w
12,长江黄河水量那么大但为什么发源于内陆？内陆哪来的这么多水？,21,70,90w
13,如何看待2024年8月6日A股市场行情？,28,16,86w
14,曼城阿尔瓦雷斯不满当哈兰德替补，申请离队，将会对曼城有什么影响？,14,22,79w
15,为什么有些人裸考都能考上公务员？,133,152,78w
16,因微软「漏洞」，导致搜狗输入法等第三方在特定版本 Windows 可绕过锁屏，用户要如何进行防范？,18,37,76w
17,入职半个月，感觉一直在演戏，该不该演?,34,47,72w
18,上海外滩的「万国建筑群」和欧美城市的古典建筑相比，属于什么水平？,14,24,71w
19,华为智慧屏 S5 Pro 新品首次搭载华为灵犀指向遥控，精准交互对智能电视来说有多重要？,36,56,70w
