,title,answer_count,follower_count,detail_text
0,国家市场监督管理总局回应「李嘉诚卖港口」交易，将依法对长和港口交易进行审查，哪些信息值得关注？,352,911,873w
1,新一代人造太阳「中国环流三号」突破「双亿度」，中国聚变挺进燃烧实验，意味着什么？哪些技术细节值得关注？,39,147,568w
2,王者荣耀系统崩溃，发生了什么？可能是什么原因导致的？,115,244,472w
3,如何评价知名网络主播「甲亢哥」Speed 于 3 月 28 日在河南的直播？,313,784,391w
4,缅甸接连发生 7.9、6.4 级地震，已致该国 144 人死亡，云南多地震感明显，目前当地情况如何？,839,2477,311w
5,现货黄金升破 3080 美元/盎司，再创新高，受哪些因素影响？后市怎么走？,42,97,160w
6,湖南文理学院回应副教授出轨女学生，涉事人员已停职停课，纪委已启动调查，后续进展如何？,90,252,156w
7,95 后女孩出租自己，1 年假结婚七八次，称自己为「生活演员」，怎样看待这一职业？,75,155,152w
8,如何看待小米 SU7 Ultra 刷新浙江国际赛车场四门车圈速纪录，成浙赛最速四门量产车？,90,143,151w
9,王兴兴最新发声「今年的需求点爆了，不光是宇树科技」，机器人行业发展现状如何？,19,57,131w
10,职场中的人才，到底是「选拔」出来的还是「培养」出来的？,25,31,127w
11,12 岁男孩遵义半马 1 小时 17 分完赛，破年龄段世界纪录，你如何看待此事？,33,109,125w
12,缅甸最后一个王朝的宫殿曼德勒皇宫在地震中坍塌，为世界最大宫殿，受损情况如何？还有修复的可能性吗？,47,191,125w
13,清朝为什么不认金朝祖宗，反而把宋朝视为正统延续？请进了帝王庙?,23,78,125w
14,26 岁北大研究生回应当食堂阿姨，比互联网大厂更快乐，想做食堂经理，如何看待她的选择？,35,94,121w
15,4名美军士兵在立陶宛边境训练时失踪，值得关注吗？,88,185,108w
16,董明珠称「不喜欢员工去家里，上下级得保持好距离」，你怎么看职场同事相处的边界？,127,218,95w
17,想考虑博士毕业gap半年稍微休息一下，但仿佛在这片土地上gap是种原罪，慢一步这辈子就毁了，怎么办？,21,33,92w
18,如何看待特朗普称白宫「群聊泄密」事件结果并不严重？事件背后真相究竟为何？,46,157,88w
19,《雷霆特攻队*》《星际宝贝》《会计刺客 2》三部好莱坞电影确认引进内地，对于这些作品你有哪些期待？,21,34,86w
