,title,answer_count,follower_count,detail_text
0,父亲带儿子在机动车道组团骑行，儿子意外摔倒遭对向车辆碾压身亡，悲剧背后哪些问题值得反思？,1102,1902,3341w
1,潘展乐解散唯一粉丝群，如何看待此举？运动员如何避免粉丝饭圈化？会有更多运动员效仿吗？,252,450,940w
2,美国航天局表示，两名滞留太空的美宇航员或于 2025 年返回，这透露了哪些信息？,316,579,574w
3,《黑神话：悟空》发布「性能测试工具」检测玩家 PC 配置表现，各系硬件表现怎么样？有哪些信息值得关注？,107,154,241w
4,三十多岁，想进军教培行业，可以留下您的建议吗？,78,361,169w
5,哪个动漫人物的死亡最让你意难平?,625,1097,139w
6,暑假孩子只想呆在空调屋打游戏，什么都懒得做，家长说了也没用，难道要打才管用吗？,74,116,113w
7,《红楼梦》中的林黛玉出身清贵，又是贾宝玉所钟爱，为什么无人为他俩做主结亲？,36,54,110w
8,如何评价《绝区零》青衣MV｜红透晚烟青？,30,30,104w
9,俄库尔斯克州 28 个定居点被乌军控制，库尔斯克州决定从别洛夫斯基区撤离居民，目前当地局势如何？,29,38,103w
10,原侵华日军 731 部队「少年队」队员清水英男抵达哈尔滨，将向战争受害者忏悔道歉，如何评价他的行为？,490,915,95w
11,如何看待 8 月 13 日 A 股市场行情？,24,23,86w
12,电影《白蛇：浮生》中的视觉效果如何？有哪些让你印象深刻的画面？,23,34,82w
13,如何用一句话证明你是《英雄联盟》的老玩家？,769,749,80w
14,巴基斯坦接机现场爆满，迎接踩着印度夺金的奥运冠军纳迪姆，这枚金牌对巴基斯坦意味着什么？,147,349,79w
15,2024 年暑期档电影好冷清，竟然没有一部电影是大家热议要去观看的，今年的电影市场怎么了？,38,43,79w
16,为什么《三体.死神永生》中阶梯计划中，不送人类的受精卵，而要送人类的大脑呢?,25,27,75w
17,为什么我感觉开发操作系统并不是件很难的事？,70,126,64w
18,每天坚持跑步五公里的人是如何做到的？,27,29,59w
19,书法作品到底是取悦于别人？还是取悦于自己？,26,29,59w
