,title,answer_count,follower_count,detail_text
0,为什么家长不把高中数学、高中物理自学一遍，来辅导孩子，而是要每年花几万块补课的冤枉钱？,534,884,302w
1,怎么看中南财经政法大学开放教室座椅冠名捐赠，众多校友抢捐座椅、写寄语？这种「青春纪念」为何吸引人？,118,369,291w
2,S15 淘汰赛 KT 3:0 淘汰 CFO 队史首次晋级全球总决赛四强赛，如何评价这场比赛？,106,140,190w
3,特朗普称美航母电磁弹射又贵又难用，要求改回蒸汽弹射，蒸汽弹射与电磁弹射分别有哪些特点？究竟哪个更好？,392,729,161w
4,重庆一学生因色弱被大学退学，高考体检正常入学却查出色弱，这是怎么回事？高考体检机构该承担责任吗？,88,194,133w
5,中国「人造太阳」BEST 预计 2027 年竣工，作为人类首个聚变发电装置，这意味着什么？,81,222,126w
6,如何看待湖南大叔花费百万研究制作一体式木瓶？这样的瓶子制作难度在哪里？,438,626,117w
7,S15 全球总决赛哪支队伍能阻止 GEN 夺冠？,58,66,107w
8,14 岁男生被同学一拳击中左胸后瘫痪，曾心脏骤停，为什么一拳会导致如此严重后果？,192,496,107w
9,《亮剑》里的张白鹿为什么看上了李云龙而不是性格有相似点的丁伟、孔捷？,18,30,107w
10,路口刹车时，刹车已经踩的很慢了，但还是会晃一下，要怎么做才不晃呢？,65,90,98w
11,MLB决赛G3，道奇6-5蓝鸟，比赛长达6小时39分，大谷翔平双响，弗里曼致胜本垒打，如何评价？,19,27,88w
12,赵一鸣部分门店被曝未经询问直接用糖果找零，可能涉及哪些法律问题？遇到这种情况，消费者可以怎么做？,67,158,83w
13,为什么我感觉现在苹果的手机广告并不比安卓少？,48,79,76w
14,白居易死后赠“尚书右仆射”，为什么没人称呼他“白仆射”？,21,32,70w
15,星际争霸是怎么做到平衡的？,28,47,65w
16,Zeus 止步 S15 八强赛无缘三连冠，他加入 HLE 这一年的表现相对个人身价来说是超出还是不符？,30,28,65w
17,为什么日语越学越难?,41,115,64w
18,线性代数对于计算机专业的作用是什么呢？,32,283,64w
19,现货黄金跌破 3900 美元，6 个交易日累计跌超 10％，黄金是否还具备投资价值？未来金价走势如何？,65,148,64w
