,title,answer_count,follower_count,detail_text
0,4 月 16 日现货黄金史上首次站上 3300 美元/盎司，金饰涨至 1007 元/克，后续走势如何？,71,207,658w
1,男子花 155 万贷款买迈巴赫跑网约车，称「接单看质量而非单量」，如何评价他的行为？体现怎样的价值观？,153,406,501w
2,24-25赛季欧冠1/4决赛阿森纳总比分5-1皇家马德里晋级，如何评价本场比赛双方的表现？,89,141,349w
3,京东本季度将招收不低于五万名全职外卖员，全额足额缴纳五险一金，如何看待京东此举？会有外卖员转换平台吗？,159,365,298w
4,美国再次限制英伟达 H20 芯片出口中国，需要「无限期」申请许可证，对行业会有什么影响？,58,125,248w
5,葛夕自曝抑郁症复发，称「春天容易抑郁」，呼吁大家难受一定要看医生，为什么春季抑郁高发？患者该如何自救？,66,128,247w
6,为什么章鱼会有将寿命限制仅几年的基因锁，为何限制如此之短，若无此锁，章鱼是否真会代替人类成地球霸主？,35,147,241w
7,OpenAI 发新模型 o3 和 o4-mini，能够「思考」图片，这意味着什么？该模型有何强大之处？,26,97,237w
8,外交部回应美对华加征 245% 关税，称「中方不愿打，但也绝不怕打」，美国的做法还有意义吗？,857,2416,228w
9,加州起诉特朗普政府，要求停止非法关税，美联储也警告关税推高通胀，到底对美带来哪些影响？他会叫停关税吗？,49,99,206w
10,《流浪地球 3》正式发布自主研发的专属 AI 问答应用WEi，对国产科幻电影发展将有哪些影响？,44,148,150w
11,古代砍头为何不从脖子正面下刀以避开颈部的骨头？,27,63,149w
12,日本人的体育产业为什么会和我们拉开如此大的差距?,31,57,143w
13,中午饭点已到，该下班去吃饭了，领导还在办公室没走，我是该静悄悄的自己先走还是打个招呼呢？,118,163,114w
14,你的导师给你的最后忠告是什么？,472,6510,113w
15,要如何评价《鸣潮》的游戏配乐？,27,52,83w
16,孩子说「纸质书没法随时查百科」，怎么回应？,46,65,75w
17,是否该让孩子接触带有悲剧色彩的名著？,51,65,73w
18,高三生怎么能在最后关头稳住心态？,34,51,71w
19,如何理解交易就是做减法？,52,75,64w
