,title,answer_count,follower_count,detail_text
0,东风与长安重组终止，长安汽车将升级为独立央企，这一变革对企业及汽车行业分别会带来哪些影响？,130,504,928w
1,为什么江苏城市足球联赛几乎没有球迷抱怨裁判？,262,571,358w
2,博主称一辆东风风行雷霆 630 Pro 跑了 31 万公里后电池被锁，具体情况如何？厂家这么做合规吗？,42,93,123w
3,特朗普全面暂停 12 个国家的公民进入美国，为何是这些国家？对美国有哪些影响？,30,68,116w
4,索尼游戏发布会已结束，仁王3等多个知名IP续作将于明年上线PS平台，有你期待的游戏吗？,21,31,92w
5,薛蟠这种纨绔子弟，为什么香菱、柳湘莲都对他有过好感？,47,60,81w
6,什么是「大童经济」（Kidult Economy） ？为何其能成为中国消费市场增长最快的板块之一？,62,219,74w
7,20 名台湾民进党当局「资通电军」首要嫌犯曝光，广州警方悬赏通缉，有哪些信息值得关注？,243,669,72w
8,手动挡，你们是一档一档往上加，还是从一档直接到三档再往上？,306,455,71w
9,孩子数学考试考了6分，怎么去和她沟通?,45,61,69w
10,SpaceX 预计 2025 年收入将达到 155 亿美元，背后的原因是什么？,25,68,67w
11,本科阶段，文史哲真的没有专业壁垒吗？,17,35,66w
12,小时候看过的影视剧情节，哪些给你留下了童年阴影？,34,42,65w
13,有没有一个特别好用的Linux系统？,27,33,65w
14,一女子称自己骑车遇血友病小孩「鬼探头」，被判定主责并被索赔 47 万，责任判定和索赔金额是否合理？,586,1241,59w
15,中国和日本的街景都有哪些差异？能否举几个例子说明？,63,440,59w
16,白象多半袋面的「多半」是商标，这种行为是否涉及虚假宣传？消费者如何应对商标套路？,615,969,58w
17,为什么我感觉狮子长得没有老虎可爱？,373,1300,57w
18,这么多编程语言，有没有一种可能能把他们“大一统”？,72,118,57w
19,什么是稳定币？有人说它是「一场饮鸩止渴的游戏」，你怎么看？,120,343,57w
