,title,answer_count,follower_count,detail_text
0,老人被博主暖心买光菜、请吃饭后返程遇车祸去世，家属力挺博主，对此你有哪些感想和思考？,367,686,1959w
1,克罗地亚绝平球被吹引大量球迷不满，这场裁判真的是「黑哨」吗？,190,302,714w
2,国家发改委价格监测中心副主任刘刚带队赴小米集团开展工作调研，哪些信息值得关注？,150,396,389w
3,CS 比赛没下载 CS、参赛选手被盗号、直播间响微信电话……如何评价 CS2 XPL 广州站赛事？,53,90,274w
4,欧洲高温，有网友拿软管把新能源车里的冷气直接拉到屋里，这招可行吗？空调系统和电池能扛得住吗？,49,107,195w
5,东航宣布 7 月 3 日起，宽体机航班上网全部免费，此举有何考量？,39,89,188w
6,27 岁的姆巴佩，距离成为世界杯历史第一射手，仅一步之遥，大胆预测一下姆巴佩之后的表现？,67,136,188w
7,曾经很火却已消失了的品牌有哪些？,74,289,170w
8,黄金暴力拉涨日内涨幅扩大至 2.3%，背后有哪些原因？这会是黄金止跌的信号吗？,40,96,169w
9,曝西安赛格曾涉违章加盖、对商户打砸抢 6 天、占长安大教学用地，具体情况如何？还有哪些问题值得关注？,277,975,161w
10,如何看待《三角洲行动》S10 赛季特殊成就「天下无核」引发的社区争议？,65,69,159w
11,如何看待原神冰元素大招特效是棋子的细节直到开服近六年才被发现？,30,53,147w
12,比亚迪海豹08 上市价格 19.69-23.99 万，值得入手吗？,83,163,145w
13,中国完成了哪些在外国人看来难以完成的事？,3620,53014,142w
14,奈雪的茶股价暴跌96%沦为仙股，股东会仅到场十余名股东，有人仅花4港元参会，昔日新茶饮第一股怎么了？,164,574,127w
15,如何评价《原神》新角色奥黛塔立绘？,56,59,123w
16,《原神》4.8版本和《恋与深空》6.0版本节奏给国内游戏行业上了哪些课？我们能从中得到什么启示？,150,187,117w
17,很多人认为夏天穿得越少越凉快，真是这样吗？皮肤露得越多散热效果越好？,24,43,112w
18,外交部表示中日关系面临严重困难，责任完全在日方，哪些信息值得关注？,35,82,112w
19,阿里内部将全面禁用 Claude Code，因存在植入后门风险，可能会带来哪些连锁反应？,17,45,111w
