,title,answer_count,follower_count,detail_text
0,沈腾新片《欢迎来龙餐馆》空降，极限定档 8 月 11 日全国上映，战争美食喜剧题材，对此你有何期待？,123,255,346w
1,美国 7 月囤 20 万吨精炼铜，美国为啥热衷抢铜？会对全球产业链产生什么影响？,78,313,302w
2,商务部称「美方置中方多次交涉于不顾，中方只能采取必要的反制措施」，释放哪些信号？,28,117,270w
3,兰州拉面纷纷改名青海拉面，背后有哪些商业博弈？会影响你的消费选择吗？,67,189,230w
4,长鑫拒绝苹果压价，要求内存采购价不低于三星和 SK 海力士，是否意味议价权彻底反转？可能有哪些影响？,34,70,221w
5,媒体称电车露营正干崩暑期酒店生意，全国平均入住率同比下降3%，真是这样吗？你愿意省下房费住进车里吗？,42,114,203w
6,段永平减持了泡泡玛特，前几天刚说十年内不卖，如何评价他的操作？,52,142,198w
7,网友吐槽现在的交响乐团只能靠游戏演奏会维持生计，对此你怎么看？,48,104,197w
8,怎么看 OpenAI 提到下一代Harness将脱离 PC，两三个月后现在的Codex工作方式会淘汰？,54,319,181w
9,如何看待国家这一次的扫黑除恶专项行动？,470,1703,148w
10,辽宁海城酸菜坑清理致 4 农户死亡，为何会酸菜坑会引发窒息和中毒？应如何做好防护？,34,123,142w
11,如何看待郭帆表示《流浪地球3》不会走《流浪地球1》的半爆米花风格?,71,139,135w
12,如何看待李修贤关于周星驰事件的道歉言论？,32,59,133w
13,如何评价文章《那一夜，腾讯因为没有文档文化无法蒸馏》?,44,397,130w
14,华夏出版社标注「书籍内容禁用于 AI 训练」，这种标注实际约束力有多大？能作为维权依据吗？,36,104,128w
15,鸿蒙智行回应「竹知了」事件，称投诉针对的是具体侵权内容，从未要求下架「竹知了」商品，哪些信息值得关注？,1097,1641,125w
16,日本《防卫白皮书》将中国列为「最大战略挑战」，中方已向日方严正交涉，日本此举会对东亚局势有哪些影响？,131,327,121w
17,"大厂明面上取消""35岁裁员""，面试时却问""愿意接受比你小10岁的领导吗""，我该怎么回答？",54,120,114w
18,内存什么时候能迎来降价？,83,271,113w
19,女子山姆 40 元披萨吃出 108 元剪刀，可能是哪个环节出了问题？反映了哪些质量管理问题？,89,202,104w
