,title,answer_count,follower_count,detail_text
0,如果先辈们穿越到今天，会对新中国哪些领域发生的进步感到震撼？,356,660,1578w
1,美国港口工人47年来首次大罢工，港口吞吐量占美国贸易总量一半，每天损失38亿至45亿美元，影响有多大？,274,634,587w
2,A 股大涨，5 天逾 80 家公司发布股东减持结果或计划公告，部分股东提前终止减持，哪些信息值得关注？,79,190,219w
3,9 月新势力成绩单出炉，理想、小鹏、极氪交付量创历史新高，零跑汽车交付再破 3万辆，如何评价各家表现？,31,76,154w
4,为何中美同时要求汽车强制安装车载收音机？,28,137,139w
5,魅族走到今天，到底犯了哪些致命错误？,91,166,117w
6,如何评价《鸣潮》全球流水疑似连续暴跌，9月已比开服跌去85.21%?,24,33,111w
7,想在科幻小说加入一个设定，整个城市在一个半球形的玻璃罩下，里面四季如春，没有蚊虫，噪音，雾霾，怎么样?,59,85,98w
8,感觉「过去的自己」很蠢，无法释怀怎么办?,245,344,85w
9,S14 入围赛英雄 BP 数据出炉，为什么蝎子 Ban 率这么高？永恩胜率高是否意味着更利于韩国队伍？,21,23,80w
10,北京时间 10 月 2 日，伊朗向以色列发动大规模导弹袭击，发射了 200 枚导弹，情况如何？,1017,2342,47w
11,上海一医院开设门诊专治孩子学不好数理化，已全部约满，这是「智商税」吗？医疗干预的科学依据有哪些？,88,352,33w
12,伊朗外长警告以色列不要采取报复行动，称事行动已结束，拜登命令美军帮助以色列，中东局势将会如何发展？,126,264,27w
13,想问下《三体》读者，整个三维宇宙会全部跌落向那片二向箔么？,38,100,20w
14,WTT 中国大满贯，王楚钦 1-3 不敌丹麦选手林德，止步 32 强，如何评价这场比赛？,1463,2050,20w
15,如何评价《黑神话：悟空》里的诗词和典故？,123,264,19w
16,韩国多家企业中断泡菜销售，紧急进口中国产大白菜，发生了什么？,395,924,11w
17,如何看待比亚迪9月销量419246辆？,207,520,4.9w
18,A 股全线飙升，券商新增开户数爆发，有券商称新开户中「00后」「90后」占比 70%，反映了什么？,316,568,4.9w
19,《黑神话：悟空》成功后，你们最期待下一部 3A 是什么题材？,3715,4197,3.1w
