,title,answer_count,follower_count,detail_text
0,当年苏联挖地球为什么挖到 12262 米就停止了？,111,526,605w
1,南方航空 CZ3534 于10月21日疑似发生擦尾，情况怎样？对飞机有什么影响？事故的原因是什么？,26,169,260w
2,张瑞、刘丁硕、王晨策、曹巍，4 天内 4 名国乒队员宣布退出国家队，背后原因有哪些？对国乒有何影响？,16,45,132w
3,如何评价《一人之下》漫画第692（731）话？,45,51,111w
4,丧尸末日一把无限子弹的92G手枪和无限耐久的已经开封过的唐刀只能二选一你选哪个?,57,56,89w
5,如何评价光荣公司制作发行的《三国志8 重制版》?,16,23,85w
6,长城推出双电机混动架构 Hi4-Z，在技术和市场上有哪些创新之处？,21,29,65w
7,什么事让善良的人慢慢变得无情?,126,179,60w
8,小米SU7 Ultra量产版将于10月29日正式发布，若售价在 80 万元左右的话，你会购买吗？,72,150,59w
9,以后是OLED还是mini-LED的天下？,43,76,59w
10,茄子也有尼古丁，为什么没人抽茄子？,201,365,59w
11,《黑神话：悟空》里的功德轮是什么？怎么来的?,63,230,59w
12,如何评价杜飞？,19,34,59w
13,37 岁患癌医学博士连麦大冰，自称「讨厌我的病人」，却为病人垫付 40 万，如何看待他的选择？,459,1407,54w
14,如何评价《再见爱人》第四季第二期？,25,33,54w
15,外交部回应中方航母穿越台湾海峡，称台湾是中国领土，中国航母相关活动再正常不过，释放了哪些信号？,177,408,47w
16,年薪 10 万、30 万、50 万、70 万的程序员，在能力上有什么本质的差别？,52,274,40w
17,《黑神话：悟空》发售后，「孙悟空」维基词条被改为印度神，词条被篡改背后原因是什么？暴露出哪些问题？,247,482,40w
18,你在低谷期学会了什么？,3265,4359,40w
19,10 月 24 日 A 股低开低走，创业板指领跌，两市成交额缩至 1.5 万亿，如何看待今日行情？,182,329,39w
