,title,answer_count,follower_count,detail_text
0,欧盟对华电动车加征临时关税，上汽集团税率37.6%，吉利19.9%，比亚迪17.4%，将产生哪些影响？,313,676,666w
1,西安交大通报「李某某录取符合规定，学术成果真实有效」，警方已对谣言立案调查，谣言兴起的原因是什么？,145,303,505w
2,伊朗前卫生部长佩泽什基安在总统选举中获胜，他有哪些政治主张？会对伊朗政坛产生何种影响？,97,206,339w
3,湖南洞庭湖决堤口延伸至 226 米，水面落差 0.1 米，决堤口将封堵，目前情况如何？,544,1593,266w
4,不上秤没有四两重， 上秤一千斤打不住，这句话什么意思？,74,149,194w
5,你这一辈子，悟出一个最大的道理是什么 ？,768,1493,122w
6,数据显示「上半年入境外国人同比增 152.7%」，这一数据说明了什么？之后外国人来华热度会持续升温吗？,36,70,120w
7,人生中拿到一副烂牌被自己打好了是种怎样的体验？,638,7337,87w
8,继江苏之后，上海多家国企采购特斯拉 Model Y，特斯拉股价上涨，透露哪些信息？对电车市场有何影响？,17,18,71w
9,北大「考古女孩」正参加敦煌研究院招聘，其曾因高分报考冷门专业受关注，她的选择和经历带给你哪些启发？,39,87,58w
10,斯塔默就任英国新任首相，他有哪些执政主张值得关注？在全欧右转的环境下，英国是否会「左转」？,52,160,57w
11,沙特电竞杯TES 2:0轻取Gen.G，所以一号种子blg差在哪里呢？,80,138,57w
12,俞敏洪发声「请大家不要去攻击东方甄选和与辉同行的任何主播」，东方甄选近期的系列舆论风波暴露了哪些问题？,95,172,54w
13,旺旺碎冰冰掰断是上面那根大还是下面那根大？,68,232,53w
14,为什么年轻人开始流行两头婚？什么是两头婚？你能接受吗？,275,687,45w
15,婆婆帮带孩子，每天等我下班做饭，我该生气吗？,59,72,42w
16,怎么看待唐尚珺今年高考志愿全部服从调剂？,88,197,40w
17,上市公司上演换储大戏，75岁董事长欲罢免小儿子董事职位，提名二儿子补缺，妻子投下弃权票，如何看待此事？,75,286,40w
18,中国工商银行为何比其他银行强那么多？,80,445,29w
19,一个有梦想的人突然迷失了方向，不想工作了，只想躺平怎么办？,135,211,27w
